Employee ID,Basic Salary,Tax,Bonus,Travel Allowance,Others
1424,38301,6302,8464,2892,4311
3238,48936,12749,2617,6528,3806
3332,44155,5846,14669,3454,945
1028,116653,18390,10875,4808,4441
2167,78848,18735,3425,2757,4795
3995,32042,28905,1425,1222,3495
470,48565,19876,2787,7953,1012
1094,77602,18967,3584,8036,1489
4790,67260,23908,5648,3365,1901
2913,66326,23262,1168,2609,2312
181,72581,9105,1514,8221,1045
4068,33658,25014,4435,2223,3033
3077,111855,29054,14994,2907,2509
1221,114614,28051,5525,6810,3932
4143,67548,7819,3616,7448,4585
3624,49668,27363,11569,8966,2715
4730,70285,13077,9882,5937,4165
1564,52546,17022,4204,6748,1327
4685,67874,14250,8765,2231,2684
3633,81318,23873,11696,1737,2662
2358,67165,27072,9544,5436,1775
1563,92970,24648,2117,3979,2016
4936,86820,27407,2405,1529,1812
1414,75411,16793,13131,8141,4023
2507,110358,23677,6414,5418,1015
4829,115312,22058,7341,2986,1519
1018,105998,15070,5174,1346,1795
3655,66479,11257,1677,6825,1549
758,69906,6011,9742,2215,2840
3780,103198,21616,10011,9045,1757
621,102940,24411,1213,6798,2778
1889,72605,24993,2666,1244,3485
3585,39542,7173,13956,8058,4369
182,111440,8384,14276,1132,1644
2729,57774,23712,10085,2370,1205
2296,38556,5797,5254,2087,2924
2668,76123,12121,13268,5002,4071
1800,108342,18594,13097,9310,2434
1500,72586,19986,3786,3903,2984
985,44864,25068,11440,7822,2245
3554,88989,25871,9213,1894,1469
2365,86093,12690,12505,2265,3046
3306,63749,17669,6860,7423,3147
2216,89739,23973,2261,1362,1277
2791,72996,26085,2172,8164,1833
126,47305,29051,5880,9505,2617
2621,107474,27798,14890,6632,2888
4216,46318,22847,3054,2706,3603
1452,82810,16554,14544,8334,3614
1009,115915,24494,11084,7913,4713
1214,67820,22431,3815,3393,3436
3705,91800,9871,5674,9126,4610
3131,100942,18354,6196,4694,1845
697,50661,10289,5584,1989,2541
2271,113394,25819,6021,4680,3174
1516,60816,29744,7230,7410,2055
1035,42850,22945,10979,4397,1189
2841,108137,29243,11182,4997,3952
1536,95057,20831,13509,1910,2034
814,69866,28189,11652,7586,619
310,56644,29196,3631,6981,4659
1012,82919,11286,7345,3123,4554
1019,57428,29227,9096,2851,3352
3412,88491,21958,11460,7456,2113
3719,63380,18916,7300,2615,3533
4921,102822,14934,8348,5026,3283
3811,105604,17762,6844,7869,3436
2045,105341,25400,3176,3446,4563
1117,33017,15550,6362,4312,4388
4724,116708,28611,9097,9014,4284
1157,39926,9024,14483,7857,3126
989,74508,13722,14814,6019,4044
2467,53486,22374,6599,4216,1649
1829,59511,7120,10068,6475,2209
2078,40002,26348,12684,4669,3658
2346,78586,23825,5258,3524,1866
1085,98737,10877,10146,8498,4549
2506,94668,15720,5119,2961,4990
4045,57048,23904,7640,7303,955
2352,70324,25792,5288,5625,4805
3006,96877,22335,1877,9292,1175
4436,109517,19659,5485,4448,1501
2496,104232,5964,3544,4244,4571
77,44525,7134,6059,7047,1395
2563,82634,25838,11368,5674,2854
1573,91491,7244,8164,2214,3593
4188,35565,7803,3600,8606,559
4562,110483,8911,12299,4626,4981
3671,102053,16216,4528,9981,3264
3112,44287,6408,3408,8875,2294
2738,107365,26621,5860,7268,3762
1353,32422,25977,11165,7812,3029
947,59060,18195,4948,6479,2442
4650,71633,16170,10430,9694,3987
3869,101521,29435,3334,1172,3921
3138,43790,12663,1767,1886,4578
3487,55168,14809,11608,7263,1873
4188,54019,12113,14780,5368,4053
1003,73739,13142,14186,8056,4172
4464,33668,27761,12737,5953,1582
820,106280,29992,14372,1260,4747
423,58754,18778,11501,4352,1433
572,85614,26985,5883,2352,3087
2910,115058,22772,5206,6243,4585
4531,34509,27680,6948,4006,1057
1424,32500,9367,8085,1822,4619
1634,105440,17679,13428,1531,2042
1754,56921,15786,1744,3820,2882
468,84551,18012,11774,1166,4598
4888,46683,14938,5174,5926,1507
2923,107952,16693,10709,2055,1781
2304,44833,16051,8198,2254,4858
1707,48290,8978,3556,5286,620
73,44003,20611,6066,9009,4616
147,101656,9490,8797,5007,1404
317,71253,22236,5161,8758,639
606,109787,11377,14821,8889,2315
575,81025,14903,13175,5744,4801
1178,118022,19567,10586,9297,4638
3327,101708,27885,1286,5287,1528
3423,52706,29498,4247,2002,2754
2595,114008,20788,13410,1084,844
2883,117231,29812,11794,3995,2919
312,72732,22440,6099,6156,3803
2856,106591,7260,1003,8194,3735
765,62716,22292,6935,6783,3094
2996,36880,21833,1411,6695,1887
3201,58949,21952,5345,1153,4517
436,115346,8498,4727,7414,1483
3352,96064,18961,14798,7684,4930
4454,73093,15518,11109,3019,2622
2978,113844,17501,2356,1570,3494
2931,52844,27254,9349,8922,3400
2300,52360,6308,2600,9340,1275
135,117941,20902,12076,7153,4418
3915,112782,5717,8157,3691,1235
4619,73322,8345,6706,8669,1986
804,50704,20370,12681,6507,895
2708,82646,28598,6559,5869,2501
2367,78181,29066,8196,6849,3947
4176,60589,18953,6073,6967,863
3263,117972,24102,3382,4655,3787
1477,113562,14095,14549,7671,2354
3416,111229,14642,1152,6669,4688
2462,39212,22839,10821,3492,4861
3943,43850,28681,3796,7512,1243
2041,69767,12035,12073,9774,873
4464,37322,25614,8282,5350,4689
1007,65911,5531,7951,7599,4627
993,76580,7267,12994,5656,4234
4692,80622,21716,3805,9511,4584
1897,35678,26633,5080,5315,639
3066,95265,28583,12662,5794,3520
2749,96918,27105,10247,2437,3792
2662,51780,21130,11771,1031,2064
2979,57506,18736,13340,1714,557
1824,72296,14513,11957,8955,3996
3408,69882,18815,6850,1408,2687
4507,90510,29396,8362,8346,3448
4483,72202,29312,2328,9038,4973
1749,31705,17244,13236,8740,872
2662,101533,14900,3392,8664,3634
19,117983,27884,4153,6031,2087
3359,70730,16718,9192,2127,1277
276,110071,21784,1166,6436,4762
4079,61051,28423,4254,9898,3722
4755,107665,16822,6060,1782,4178
2946,80467,16229,2885,6300,3048
4648,60785,8991,5368,3179,3443
4775,59402,22441,14980,7806,1498
4699,32704,12933,8529,2178,1059
365,57027,19583,1899,3406,3843
1974,89092,24377,3248,3807,4001
795,35725,13233,12455,3764,4514
590,94105,18088,4412,3724,4178
4295,55223,21410,12769,3535,4828
4314,57384,24917,11379,9404,1420
741,92993,7618,7449,5861,1742
4746,60027,14362,10411,7300,580
2195,42767,11639,4132,8856,4120
670,117017,28013,9155,4146,3161
1438,48354,29011,9136,7578,1040
4761,78777,12042,1359,2201,1774
856,114682,16391,7450,3889,3285
2378,51901,7018,11231,1644,3986
4991,79966,17952,8647,6951,3657
4034,98637,21240,13129,5222,2743
1894,46515,26262,12346,5320,3542
1187,54806,24282,9525,4088,1820
1843,33573,27459,1730,9688,3493
327,71941,7047,8067,9664,2591
3227,73915,26586,10689,4382,4558
2401,83780,22942,2417,8925,3525
4279,35060,6722,8767,2160,4654
4551,79094,9052,8888,5312,978
4102,86899,6651,4763,9387,3165
4016,85421,26606,10935,3248,2256
4307,75610,6778,7928,5461,2298
51,40933,5683,6696,3766,3620
1469,102168,14471,14691,2551,3487
1010,73898,23394,13308,3447,3078
4473,118509,18937,11165,6644,1526
3558,35589,23966,1878,5309,4973
1075,41612,13505,13464,8496,2454
154,77611,12443,6482,9310,3813
582,48888,10492,3884,4496,2064
788,49417,21827,12199,2716,1086
4887,91323,23055,11787,5937,4952
3382,107551,8266,3297,3914,1184
2268,75440,28809,9852,2672,3768
4259,65744,10909,12336,2455,3990
971,113391,17869,12354,7545,1158
648,41891,12014,14487,8026,1796
946,102131,26863,13413,4978,2025
4785,92093,16287,8371,3471,2582
1496,80294,12819,4985,9309,1571
2048,58557,26525,2269,1367,2820
1173,117472,19837,13898,4176,3074
4219,91166,20186,2294,4374,709
4900,113817,15056,2009,7773,1123
2887,32192,5715,11283,4812,2305
4159,75032,22275,2757,7291,4768
733,79851,25191,11156,6985,4249
3088,72861,21884,8776,3197,510
3462,64946,24024,13835,5911,1260
1658,79884,17694,10383,1900,1827
479,76360,13894,7578,1192,1677
1138,93252,23717,9180,3770,2870
3954,71472,23578,10245,6180,4108
977,65455,28321,3841,1950,1476
237,58672,15201,6716,7679,2992
2524,33756,29959,3404,4606,2889
4044,118454,15515,4562,6038,2957
598,100030,14077,12896,1257,4173
1703,88151,22975,11014,2221,3052
2177,64047,26443,2271,1650,4635
2558,102074,25782,10911,3425,1982
165,92391,15443,9444,4159,2810
2325,32221,9440,3768,1397,4241
3040,35164,6783,10751,6301,4339
570,63622,18113,8801,6402,3255
3329,65980,10385,9928,8700,1322
141,81738,9117,7142,1560,4097
686,114688,11982,14187,9381,960
687,109921,7583,2928,9396,4812
3281,53612,14921,7266,6099,2240
2764,108066,18407,6413,4371,2624
3591,98876,20316,7828,4041,1944
2039,90572,18756,3190,7844,3597
1075,118660,29838,2002,6398,4969
2226,63043,20348,12177,1712,1153
1342,107831,7430,11114,4456,4041
1690,115783,27053,7654,7947,1243
3011,96250,12060,9094,5406,1352
364,68822,29967,7067,8649,2061
1068,89424,7936,4752,4877,4445
2641,96345,16864,7200,4522,3176
3750,82878,14307,5137,6651,1818
2031,94963,11709,4702,5112,621
618,115898,14075,12384,5565,4754
4455,30036,25707,6943,5906,4227
3147,62402,11616,13026,6423,806
1983,40273,7419,5438,9746,4482
194,55030,6399,5427,5977,1612
4459,82460,14768,12719,3678,2396
1120,106939,23468,6556,9775,845
4203,110573,29188,9532,5941,4411
527,49039,19245,3388,8329,648
1953,44017,17978,12679,1841,1539
4880,112901,28371,7992,5038,1890
1783,69215,26540,7325,2804,4404
2674,42583,19436,2700,9921,617
2398,62919,26693,6383,5349,1203
3725,77025,6535,2233,5946,4883
2590,74254,26137,11762,8118,3455
3527,76275,13281,14755,7657,2524
3850,87943,20365,3298,2572,4896
1635,39514,28432,9329,7240,4845
3010,68416,18450,11990,5966,2457
94,31511,9190,3930,1256,3299
3795,48642,23038,13112,1127,1497
3367,112151,15093,13374,7867,905
2947,81894,15871,2833,8854,3348
89,54225,28937,3139,3205,743
2551,50846,12452,9399,9513,2914
2815,59152,29941,11425,5379,4356
1446,96107,8960,11042,9067,2105
4622,80354,11834,10879,7277,932
1831,56188,15564,11395,5324,4778
2742,90910,19742,7436,9310,3306
555,72530,10091,3208,8081,1641
3765,108753,21902,8553,3371,4626
2435,71999,8710,14796,6016,3524
681,36609,22213,6622,7302,1672
1632,88769,11627,10042,7382,3956
203,77397,29846,11395,7539,4697
4543,79322,12988,7286,7452,1595
3919,35151,7986,8936,7392,4405
3140,36406,28159,4690,5796,3352
4874,92678,28074,12547,3441,2955
2226,77062,26198,3609,2017,4423
1687,110429,15509,7178,5501,1890
829,62956,20300,1223,4047,3336
4655,83830,17665,4774,6794,1117
2023,102681,21560,10603,5250,3096
103,43133,15513,8916,6947,4886
1558,42209,14906,13584,9385,2969
4212,104681,11170,9514,8391,4776
4955,84345,7623,6973,3446,3202
4088,72585,24162,10703,8123,3665
2512,64638,20576,3086,2399,759
104,50645,25136,13792,7295,3678
3439,48408,9365,7896,4687,2791
2858,42521,16379,14848,8864,4930
807,117414,9340,8483,7127,1546
4656,68221,9755,8663,1552,4866
2075,51086,20963,8284,6543,4557
527,46923,29660,6461,9921,3711
3437,111761,25054,3287,3560,1907
298,37202,14098,9878,6108,1900
4873,67206,20991,11209,5266,1509
361,49885,24905,10660,5945,3906
3718,41218,23259,13115,9985,4102
4600,75692,8958,5835,6684,4727
1977,82689,7136,10188,9316,3315
2078,36716,15788,3534,9366,2244
3412,46088,14045,12004,3551,3048
2174,61001,5506,6530,4848,2045
4692,52584,13599,1622,4456,634
1590,34286,26774,13016,3758,3359
1390,34739,13715,11975,4755,3978
3515,60158,26997,13585,4642,2641
263,35605,28134,2075,9119,1764
2984,86492,8050,7876,2660,2272
2920,33321,19783,9495,9229,664
1864,74541,28476,14599,6586,4920
2,81701,7397,9855,4576,3487
1934,42170,12912,12138,7458,1119
394,86045,29903,6237,7125,730
306,38933,6309,4994,3923,3280
530,118228,12202,11184,3708,3651
4624,39906,12700,12687,5171,1877
3380,53814,9718,3694,9422,2391
965,30818,10950,5304,3750,4252
4020,38434,15233,4198,8476,4472
671,86153,19171,6412,8931,3732
4069,60571,15726,9710,3804,902
2253,70694,22139,8389,6444,3274
2673,75485,5145,5433,1841,4980
1714,42069,26500,6909,6575,3107
4045,87198,17014,11061,8510,1690
4817,68662,24958,9017,7405,888
636,118970,26307,4810,4534,3904
3500,82169,6858,1912,8857,2273
4653,102928,9722,8442,1607,1289
1118,46102,8598,13126,8394,1994
2155,63457,18583,5902,5618,3251
4224,117798,19869,4188,4960,2047
38,82290,22013,10507,5257,1320
1633,41932,20216,14582,6612,4536
4294,41766,16358,4228,1201,1979
3776,118247,8518,1571,7559,2869
2055,43292,27942,12447,6131,4565
4086,116223,9352,11663,2364,3630
3404,77631,17106,14967,1751,1963
519,102944,12429,8768,8545,2407
2242,106230,14096,6135,6344,3565
2364,64533,10555,14213,2205,4145
1042,110773,12997,9289,4887,4528
4716,35778,15809,5033,2330,4465
1395,65059,21491,2639,9622,1816
2870,34866,14868,7443,8519,681
3677,103965,26882,5842,5683,3154
3722,90661,25639,6541,3274,1460
3773,73352,9195,14618,8523,4700
235,118373,13456,5027,4365,3154
3141,80736,8821,1260,2263,3794
447,64075,22060,14550,5236,1489
4706,111951,16678,10127,5299,2225
8,54104,10178,2797,4733,1206
4558,95827,15898,1331,2665,4615
1000,99222,10566,5210,1860,4830
1335,31642,25353,9459,1844,2120
134,92845,10420,3059,1136,3921
2433,119686,5607,1072,6747,4080
56,38769,10674,6111,7494,922
3186,99445,27272,3921,6786,4515
1112,80375,26716,11645,9760,3696
3180,62078,28740,4888,7200,2414
1524,42268,28170,1177,9325,3101
144,40844,7394,2999,3061,4510
2917,104174,16051,9963,5378,4585
2104,90763,13070,10137,4730,3682
620,41233,26533,8426,9318,4250
1887,60496,27673,5495,7122,2558
2021,47806,15039,1269,2795,2145
1409,70326,7021,11047,5313,3587
2922,108807,29168,2655,9187,3292
4735,69513,25982,12944,5840,3036
3374,81761,24399,3533,4726,3759
3477,49465,26694,13346,1259,3011
837,69502,21110,11881,2241,2590
3903,109396,7048,5982,2843,1067
1586,38250,27353,5361,6777,620
4876,90503,5893,11314,3280,815
837,51310,18043,7118,8796,1120
2558,62206,16792,12353,5567,4563
2860,39764,18613,9696,9572,953
4361,85596,19316,3404,2255,3234
1398,42842,11087,3201,7462,3171
3823,119579,7933,7019,2658,1458
4398,32976,23665,12481,3648,2508
3431,37426,13264,13773,4371,1262
805,52887,6380,6659,4429,1860
1076,56710,21867,2153,5860,4835
4195,71387,14221,5161,8620,2551
2641,77470,16973,11619,3932,696
3085,36486,18164,2336,6086,760
1414,69258,25163,9598,7649,4408
4453,52623,11101,4478,9119,4689
1664,53806,9954,13236,5983,1780
2976,35973,10953,1276,3521,635
4107,76215,11280,7758,3702,3045
4177,75939,5778,4480,1018,3985
2054,59157,8475,3361,3569,868
2421,35521,9723,11788,1783,4162
2529,42891,19890,6368,1414,3954
4318,112331,28270,11160,9555,1044
1941,52474,11713,9652,2103,3923
3153,56507,13601,3446,5891,2872
1947,40687,22443,12931,6309,4983
515,41009,27757,14955,2171,4835
221,118762,28778,10774,9634,1597
228,118484,23693,8601,7408,2578
2338,74291,22984,6051,5745,3026
4389,78296,17735,4517,5561,4663
3265,70225,23617,5802,9172,4211
956,117638,28737,13390,7636,3553
1498,64828,14489,3375,3589,2443
1281,66102,18974,8850,6722,2219
1979,86342,21735,7744,1722,790
1530,63712,18724,7389,1841,4189
4484,56823,16414,7248,3347,1474
2663,35361,15623,11931,1645,914
2414,110174,20395,1971,9215,1350
2706,68052,11469,8136,4272,4277
3536,53265,15705,10517,1006,3228
4285,72012,8166,9344,4701,4460
