Employee ID,Basic Salary,Tax,Bonus,Travel Allowance,Others
329,63828,25643,1174,6540,1303
330,48711,13286,11348,4892,4580
331,33420,10901,3230,1599,4809
332,30301,9917,5287,5815,4764
333,75236,13429,5160,2912,3901
334,96235,19716,13112,9792,4741
335,84240,20795,8106,9572,3661
336,95726,16138,10689,5213,4655
337,40492,7530,13046,4637,1027
338,36102,23344,4171,6599,3798
339,80336,28429,2567,7448,1523
340,115314,22432,2151,9557,4234
341,56641,10772,8619,8382,932
342,64584,20476,7033,9982,1676
343,62745,23913,9560,4569,900
344,53093,20751,5946,8707,2604
345,96105,7964,9234,1746,3550
346,81885,12137,2907,9504,2733
347,66631,22347,4490,5633,2945
348,102991,21920,3535,1920,3335
349,34014,18891,5173,8008,3013
350,41093,12340,12065,3381,2273
351,48070,28563,11016,4618,1596
352,65777,12967,2293,9989,1428
353,86958,17415,5769,5443,2451
354,112074,16871,5796,1272,2473
355,40729,16916,14046,2773,2054
356,75017,13734,7871,3547,3278
357,96320,5845,12578,4164,4921
358,57751,27161,3972,5780,1494
359,108069,24420,4922,1946,1112
360,84748,27331,5997,1506,3093
361,35801,7494,8032,7719,1095
362,49190,17677,1992,9435,1341
363,79689,24103,9112,9697,4939
364,80993,23268,6287,7360,1358
365,59592,17330,11578,8657,944
366,40647,25733,3240,4590,2288
367,38716,10179,2476,2192,4817
368,118891,11610,7426,2464,3954
369,117545,11430,12599,1390,4452
370,119912,12154,1389,6615,1530
371,100316,18828,1999,7106,1795
372,32368,15145,13812,9864,2563
373,107575,11488,2855,3560,1947
374,36655,26121,9125,6867,2545
375,100031,27909,14794,2211,3350
376,106429,8850,9850,2539,4324
377,117922,22073,3763,1643,2568
378,85766,18564,4663,9693,4261
379,43403,26559,5986,9921,2775
380,62097,10078,2481,2283,2308
381,108657,17168,8256,8680,1811
382,40966,10448,4731,8345,4555
383,82921,22563,8262,5386,2951
384,79726,14074,1451,1919,1589
385,80300,11406,11667,3339,2172
386,52677,29975,12414,9947,4175
387,85609,28291,10729,6930,4854
388,86661,13800,4093,6402,2503
389,61024,19083,1882,6663,4698
390,100313,6638,5408,6275,1624
391,83006,27055,5068,1507,1721
392,45338,28312,14127,2436,3360
393,98027,15340,11758,9750,2773
394,110135,6382,4277,8354,3490
395,49508,6403,9566,5516,3010
396,33051,14011,13738,4622,736
397,78747,8292,12889,5399,1644
398,117142,14011,8951,6037,3753
399,117235,5419,12254,9111,4282
400,84021,17411,5690,4715,1266
401,96412,9517,12442,8837,3181
402,88335,24686,14521,2301,3165
403,86179,29241,5595,8370,2259
404,62093,20422,5559,6185,3991
405,99678,14700,8291,3155,3315
406,110738,29254,9160,7411,4013
407,69734,10693,1112,7365,995
408,102615,5767,6131,1692,3680
409,103523,23428,4197,2478,4430
410,47019,19818,11570,7396,2572
411,113613,6549,11116,9448,837
412,116672,14956,1139,1441,4449
413,103847,11140,2424,3646,3608
414,112750,15837,3949,6209,2317
415,109634,8716,4168,7533,636
416,58251,9481,9708,5677,3055
417,55945,29282,11808,8211,4915
418,62217,11548,7043,3645,1415
419,38308,23677,7989,9210,4038
420,35949,9837,8236,8933,2600
421,81990,12758,7261,6476,3407
422,31150,15900,1887,8928,3414
423,119480,28177,4104,3080,2482
424,104740,29022,14629,7089,4370
425,96617,12993,1049,8396,4067
426,46896,27391,4951,8797,1498
427,76175,10542,4560,1861,2647
428,37805,27740,1018,9346,895
429,35237,29817,5821,4494,4098
430,50056,19828,7340,1904,1438
431,75543,28764,9058,2269,2136
432,86556,21052,10665,1404,3224
433,33343,7385,13253,2184,3010
434,43500,19308,3606,9938,2149
435,83222,25652,8846,2725,4190
436,59375,5671,9643,9462,3935
437,39662,5163,7432,6811,3701
438,46964,13656,14452,6606,4679
439,89638,16234,14395,4956,4866
440,103666,25976,4765,1171,2791
441,115067,9795,3438,9465,4983
442,97215,15634,13502,3306,713
443,99042,9798,10741,1421,3737
444,43284,27420,7358,6540,4362
445,102789,23739,12666,5675,558
446,114664,27271,9319,7748,3430
447,91389,29345,6941,7103,3471
448,39435,15749,8644,2473,2027
449,84340,10827,5855,4243,622
450,74078,9719,7547,3181,4219
451,108832,5593,8196,4096,1936
452,81293,26223,6911,7646,1662
453,108781,12394,7481,6882,3800
454,90403,19056,3761,6982,3845
455,59124,24877,5456,6798,2986
456,73919,27548,13856,9415,1061
457,65247,15636,10607,9411,4481
458,92752,24056,7361,9456,2237
459,86573,25584,6693,5524,1404
460,89101,5016,6788,7559,4054
461,56646,8191,1201,8620,4990
462,53049,5392,7160,3774,2226
463,109605,11272,11561,6673,3423
464,98385,21955,1517,4124,4031
465,70158,8631,8737,9671,4406
466,95417,11172,14636,2353,1434
467,53289,14312,14723,4854,574
468,39823,28561,10533,9134,794
469,90160,29817,13968,1924,520
470,71975,25281,2988,3170,3742
471,39540,29507,12737,6506,1538
472,46364,23663,14779,3395,1609
473,34611,28835,13712,9220,4271
474,57663,13906,4802,9226,871
475,81991,22159,6808,6515,1674
476,87679,28253,12467,3670,1664
477,60977,23631,12846,4365,1592
478,79115,28472,8162,1588,1783
479,118223,21462,11626,4138,2511
480,90890,13080,14065,7663,1345
481,96387,12099,7241,5086,2491
482,48071,25310,9399,9531,1020
483,89275,28724,6633,5270,4966
484,102369,19916,6755,7019,4696
485,41938,12083,11825,1556,742
486,65195,27614,7309,9022,3300
487,34000,14223,5117,6452,3396
488,100588,9940,9345,4567,3102
489,68304,24655,12558,4899,2773
490,99449,8456,13506,7477,2041
491,112986,12788,13956,8500,3265
492,119643,29983,2518,2016,2614
493,50764,29034,7163,7470,4991
494,116027,7711,3600,3062,3583
495,68494,16280,14237,5321,2357
496,33373,23052,3195,4496,1269
497,42161,21531,13690,2813,1922
498,57350,27804,13883,7256,906
499,55351,17089,4554,3313,3472
500,118668,15142,11606,2231,2372
501,45305,21749,14725,6831,3194
502,105353,20587,3849,3999,2769
503,106797,14866,14445,4440,1681
504,95953,9531,2742,5056,1939
505,87458,17686,2306,1305,3553
506,50358,10330,4849,2689,3833
507,33267,10510,13360,4917,3397
508,112745,13964,13768,8080,3403
509,119588,11493,8519,9611,728
510,68513,15759,13847,3936,4459
511,56092,10439,14032,4862,2393
512,41338,19473,14754,6649,1813
513,30412,14765,5195,4261,1570
514,37543,18279,6178,2819,1474
515,63496,11511,3555,2342,2238
516,90692,16483,3305,6560,3785
517,119084,28888,13700,3226,1257
518,74425,22630,8619,2079,3595
519,68756,25223,10280,5206,820
520,48888,29935,3642,7280,2821
521,65735,7376,10369,8235,1055
522,77295,24393,7409,1813,1886
523,113042,16824,14108,6089,3547
524,115999,23211,5757,3031,2927
525,47955,11979,3994,9514,2504
526,67841,14832,9751,6911,2430
527,100640,17504,12156,3653,2663
528,95510,29953,2271,4340,4367
529,64911,25669,2813,8876,2926
530,89031,11910,12107,2141,4293
531,118726,29945,9801,9558,3013
532,37357,19089,3461,3897,4303
533,62479,7196,5120,5041,2827
534,91476,25131,7124,3038,1117
535,74811,10978,9475,5270,2665
536,66208,26991,14760,5683,3808
537,50150,22153,12120,1494,1492
538,101180,5780,5396,8116,1877
539,73286,14908,10283,2784,4881
540,98450,11303,14318,4510,3674
541,51352,19686,1816,4786,1805
542,85069,8983,8304,6266,3578
543,44397,14503,8331,6428,3186
544,71555,21905,1082,7681,3483
545,76959,18070,2920,7893,3023
546,30728,28953,8817,5658,4082
547,80517,17232,12683,8082,1985
548,96234,27168,12336,7869,2600
549,69954,9583,3093,8607,4215
550,77280,10946,13905,8669,2501
551,109459,26325,8071,7219,1887
552,46779,27651,8967,5534,3683
553,93932,21377,9367,6979,1530
554,102936,12128,6285,9890,2265
555,54466,16889,11896,2312,1720
556,66939,17275,5937,3962,4306
557,99896,7461,1369,3938,2914
558,65270,19291,2818,4197,4845
559,89163,19036,3101,6296,2118
560,112637,16435,13977,8204,1763
561,81934,5685,4490,6730,1371
562,94895,23544,2779,1126,1334
563,62307,28415,8674,6602,3322
564,84098,17258,2364,2191,1418
565,90921,26725,8294,3639,2224
566,35486,20990,14720,2366,2913
567,38335,21422,13654,7453,1813
568,116900,15736,12534,7671,4998
569,119112,9875,13931,7683,2605
570,41130,22640,4676,5539,3068
571,117508,16182,3426,9876,1638
572,90566,29081,9264,3887,709
573,96703,7196,9089,5086,1564
574,57192,12165,3962,3261,2720
575,31062,20997,14559,5180,733
576,114076,19215,1859,3841,1292
577,119780,5301,13048,7040,3610
578,51545,28911,5138,4560,2666
579,51689,27765,3424,5758,834
580,41174,22030,10256,1626,1859
581,118461,19571,11409,6014,1714
582,39348,14951,5017,2375,4919
583,53714,25714,11451,2181,783
584,68102,15773,14804,6708,712
585,104460,28387,12943,1490,2158
586,119930,21140,11278,4729,4578
587,36801,24921,9560,6974,1917
588,102267,18057,11996,4534,2886
589,78136,17500,9342,4296,2294
590,53625,25942,2134,2940,604
591,112873,27963,14791,6014,4393
592,102592,29858,14747,2882,4345
593,107052,20921,6166,5908,4190
594,74261,16870,6119,3987,3792
595,31542,9082,6694,6585,878
596,51677,18718,11976,4159,3793
597,76732,25567,7136,5530,3829
598,80343,15517,6485,1681,3938
599,69081,8754,5164,6254,724
600,92856,6724,3346,2073,1237
601,118858,6376,6039,3387,735
602,49065,13706,5897,3693,4778
603,113460,13894,11442,5340,1211
604,118092,23037,9252,3156,2388
605,84693,23450,6041,8966,1759
606,56962,21406,12202,3580,1248
607,58295,23844,4901,8257,4486
608,43807,10926,2337,3159,4051
609,72348,11251,2184,7772,1009
610,56432,14496,5426,2627,2323
611,113285,28679,2551,9219,3441
612,87854,8300,13625,8080,4732
613,70262,27663,2629,2985,2634
614,67080,13553,10519,9488,2277
615,31324,28737,2526,3181,1722
616,65909,8727,10865,3296,4167
617,119339,27656,2361,8164,2277
618,49870,27379,10765,3597,1804
619,64578,21898,11878,1901,1201
620,102124,21832,5370,7060,3489
621,56790,11019,6283,2677,651
622,55289,20463,8610,3881,1825
623,85129,26727,11558,6622,1801
624,45485,15047,12949,9052,4222
625,74482,29417,11626,2378,2211
626,116188,16754,2993,2248,1306
627,34748,7520,1869,6650,4830
628,116769,8081,2014,7079,3222
629,39435,6428,11103,8036,1825
630,33709,8967,1602,7487,4633
631,60355,11445,13013,2058,1659
632,85771,19566,1690,3048,3369
633,87799,19042,9685,7115,1742
634,43116,16329,1489,5248,847
635,55470,7159,7864,3476,2331
636,72344,10132,8240,5603,2069
637,72918,23931,11748,4553,4435
638,82224,24363,13677,1220,2418
639,69298,19933,8786,5818,3732
640,110219,15473,9024,8192,4258
641,91629,24033,1294,5623,2855
642,96040,29889,6488,8349,1897
643,58016,15805,5027,6618,3280
644,53960,8083,12035,8209,2324
645,63591,22421,3912,5576,2991
646,112848,18944,10909,2871,4560
647,97641,24873,11788,8915,904
648,66395,12604,5744,2462,2221
649,52700,28928,2873,6521,3325
650,64620,20379,13855,9536,4345
651,50559,24018,4258,9236,4710
652,91642,8983,3817,8813,3692
653,106539,6778,9636,3068,564
654,51732,29286,4641,6753,1799
655,60354,10110,5458,8237,1915
656,43843,26573,6307,8016,4093
657,101726,17087,9933,7191,1468
658,47640,28762,3041,2514,868
659,82528,22508,1679,3598,732
660,68413,22081,11659,2001,2742
661,82638,7179,12889,2033,3583
662,82736,14596,6738,7899,1420
663,98866,10251,6668,9465,1188
664,49087,14235,10550,6051,4772
665,71430,23313,8697,5476,1969
666,54504,19871,9033,1478,4759
667,37114,6013,1062,1515,4122
668,108859,21610,8829,2191,2600
669,40975,28705,11751,7297,2765
670,41023,6828,14450,1271,4289
671,51447,12909,12961,9334,1323
672,53959,10588,8352,8778,3931
673,96203,18109,14516,7008,4651
674,59703,7023,7915,8987,4713
675,39337,26350,13543,4332,1297
676,76427,19537,9326,1787,1279
677,91529,10891,4644,7222,3350
678,114665,6080,5970,1622,3392
679,61921,10036,14109,4841,2393
680,63307,20379,11327,4676,3806
681,57355,15822,9003,3572,3402
682,34835,7563,4278,7915,4218
683,50159,8292,8296,6033,521
684,77605,8586,10014,8788,2000
685,68088,21087,4074,6214,1342
686,108752,21100,14261,5712,2260
687,85284,25815,12173,1066,4141
688,87043,28225,9312,8533,691
689,65547,11643,8552,5616,895
690,112844,8959,2637,2140,4826
691,57532,16005,14652,6730,1373
692,64349,15775,6103,8465,3121
693,75445,5161,10116,5471,4835
694,35713,21029,1644,4339,589
695,86178,21977,3032,1548,2779
696,79407,19226,3761,8675,956
697,100340,16154,3068,9264,2780
698,80990,17080,1241,1198,4949
699,105672,8390,3668,1571,1504
700,95545,10997,14907,1790,844
701,114791,27738,1802,2174,3211
702,88141,17693,6059,1178,2962
703,53793,22047,13356,3244,1616
704,86570,14324,14440,5086,1125
705,67892,5541,1195,1734,4879
706,31015,26817,3187,7232,2479
707,91813,10093,12707,1798,4494
708,57712,18428,3330,8601,2178
709,38415,16166,11551,9979,722
710,92292,22251,5841,3795,1243
711,53833,21063,4606,5588,962
712,34158,15258,14976,8297,2068
713,92680,21044,9468,4084,3847
714,50309,10469,1060,1731,2236
715,36970,11256,12582,2129,4539
716,102474,15720,11105,2605,4451
717,116704,6169,4927,3933,1164
718,76540,5830,7296,9516,1856
719,50384,6651,14622,6074,1514
720,48017,22520,3591,8099,2632
721,105880,24194,9758,2490,3168
722,38702,14518,13127,1893,1554
723,30384,18258,10763,2390,2264
724,30404,21184,13909,4389,4958
725,70943,6019,7121,5239,3369
726,77926,26621,2200,5479,1912
727,59189,15028,13601,3263,1167
728,42763,17448,3854,4432,3870
729,48384,17485,12087,3371,1894
730,90100,6283,8024,5312,598
731,39860,22043,10428,2515,4570
732,110642,23394,7972,7326,921
733,80612,29974,1136,8088,4150
734,53574,6733,2029,6586,4657
735,53524,23509,11348,3917,1632
736,99172,23555,3594,6731,2202
737,40916,29650,8206,8686,4120
738,34809,21230,1661,2167,3690
739,62201,19472,3472,9302,1097
740,83330,17889,11869,6109,891
741,43456,8471,11500,5327,1575
742,86397,14028,1086,6810,3150
743,68765,27008,11704,4655,2884
744,64816,13329,7219,4793,1309
745,75106,7097,9143,7738,3809
746,83932,19082,7968,2577,4238
747,47100,26452,12134,3220,1659
748,87091,18930,3773,2030,2031
749,51949,15077,11696,7691,3182
750,100080,11397,14596,4992,753
751,67744,7757,12502,1913,4048
752,75543,25304,2700,7358,3685
753,66187,29570,12862,3181,1731
754,37239,23284,3700,4197,2923
755,44489,23994,7815,7040,4075
756,88017,28284,12821,2462,4761
757,91877,22833,13782,8037,2073
758,73125,10017,2647,5994,3408
759,79922,21370,7038,6308,2125
760,62049,12999,6164,7221,4498
761,67131,27436,6520,8090,4383
762,72944,15195,12510,8769,4015
763,103963,7096,4687,1687,3903
764,54285,20433,1596,5661,2458
765,67626,27788,5545,2894,4509
766,72808,15595,9676,8389,3235
767,118464,20941,9837,5922,4991
768,83871,24715,12281,7322,3674
769,49198,20078,14917,4183,901
770,49758,28846,5757,4797,1474
771,45254,10105,14045,6178,723
772,74238,24362,5384,4968,735
773,31252,7839,9912,3716,3998
774,69764,8384,5733,1190,4711
775,107709,15851,8081,2335,3734
776,67441,15053,9690,9181,725
777,83682,18493,8117,1378,2777
778,89494,22069,5729,4829,4777
779,111317,19139,2673,7380,1841
780,95215,12531,12259,1615,4536
781,108587,9283,9306,3330,709
782,36949,12736,12171,2754,4227
783,85393,12710,13961,1463,4428
784,103553,6619,10928,5267,3303
785,36941,18975,14545,4158,1609
786,55934,17835,12803,4624,2526
787,53386,28252,8178,5938,893
788,91886,20261,11445,6417,1343
789,105745,6431,3294,7004,2024
790,113251,14067,4630,9881,1103
791,83413,9713,1146,6603,1081
792,86800,14557,13174,3212,2439
793,72318,14435,4453,7120,632
794,100173,9998,5507,6818,3338
795,100390,5162,6783,1382,3885
796,82329,6974,8751,3256,4270
797,73088,24675,11602,2412,2768
798,69811,13461,6628,7146,1475
799,85479,22015,9328,1371,2313
800,115392,22289,4360,6806,3763
801,117369,7014,4005,6565,2043
802,49963,14833,4552,9802,3335
803,85123,12896,1018,9307,3238
804,103477,5204,3242,8437,1857
805,44388,21965,7318,1446,4634
806,35569,27059,6097,2391,1816
807,99836,14032,9640,2340,661
808,66586,10347,2948,3939,2409
809,42015,7643,10137,6969,1627
810,75002,13017,14665,5813,4370
811,36254,23681,6618,4569,2158
812,47144,22258,5236,6454,3625
813,54214,10560,7901,4150,2463
814,110719,20892,2920,7414,2789
815,101774,19531,12169,5657,1466
816,36090,22073,5188,7947,1389
817,41637,9000,13207,8943,3561
818,52415,19289,1238,4662,4129
819,54071,22055,1204,5482,3689
820,88243,12927,11799,5797,3248
821,71240,20562,6552,6068,2166
822,113807,6171,13532,6480,3566
823,63434,26975,5927,9033,1941
824,99724,16918,12580,1983,1567
