Employee ID,Basic Salary,Tax,Bonus,Travel Allowance,Others
185,108619,10269,5424,1768,2763
186,79647,6088,4237,1515,3038
187,108723,2345,14770,3222,1373
188,30424,9276,4893,1583,3426
189,81899,10543,14239,4601,3759
190,56641,3005,3005,5577,3045
191,64750,4435,3016,906,3118
192,111454,16220,12363,6549,1231
193,53154,10687,11860,6669,4863
194,78166,14147,11070,3576,2736
195,41992,13613,10388,1485,3129
196,64001,15216,2772,4103,3119
197,44546,6628,9353,4985,4477
198,71524,76,4976,1209,3259
199,98555,5752,2751,3118,353
200,31304,18946,9967,6067,428
201,79284,17956,8430,5349,2691
202,112368,23471,8170,6789,2930
203,118327,14994,14339,1911,3144
204,40022,5970,7469,5868,1520
205,105886,7952,10131,5121,3501
206,107354,22993,4220,1985,2992
207,63617,24440,1539,6656,754
208,99498,11862,14109,3450,859
209,88824,3111,2461,5151,1898
210,100390,2737,6184,3434,3071
211,64307,9544,9547,4614,4611
212,98480,21788,12796,5170,3526
213,52327,4649,12515,1503,354
214,33244,3868,1234,2966,3923
215,52720,19521,2548,2966,1976
216,55090,7824,8480,2438,2857
217,94277,22520,11288,2439,2724
218,78536,7799,5213,2135,4221
219,37855,19870,11293,2198,3104
220,31601,12379,2673,6765,4616
221,61952,17386,7708,5027,3834
222,80374,8614,14355,2591,1344
223,35690,11101,8982,2395,1108
224,42521,7906,3100,6539,4414
225,106019,5359,12849,5936,1610
226,38058,20914,13845,4740,2059
227,43704,9615,12788,3898,2608
228,88933,18017,4748,1573,4858
229,101101,23053,4173,5684,2782
230,73856,1753,2815,2902,1089
231,67256,13481,4841,5395,4384
232,87352,14130,11197,3712,354
233,60615,11114,9016,4537,4263
234,31927,22737,8011,1651,4811
235,45512,10495,5493,2945,4552
236,38301,24648,1674,2456,355
237,116849,146,9088,5058,1107
238,103993,7507,9578,6370,1855
239,101028,16700,3158,6641,2671
240,98759,15977,3661,4407,4008
241,118047,8797,3064,1307,3097
242,116991,8766,13043,686,2903
243,93058,1177,4253,6339,3865
244,94926,11518,5979,5327,4479
245,53434,3422,8703,6531,3483
246,60341,2594,13828,5809,198
247,45007,11074,13458,6007,296
248,56799,24887,9931,5024,2629
249,85820,17148,2401,1807,977
250,45674,24220,4259,2784,1968
251,45426,22661,11469,5813,2765
252,102631,11392,13096,5906,1488
253,74791,435,4923,5366,2515
254,119640,3351,5214,1257,669
255,33255,11169,4227,4731,2737
256,63826,19314,12023,5387,1165
257,118568,16518,12950,4354,521
258,34944,21002,11704,4766,2983
259,67826,8995,11343,2706,1304
260,60497,2366,12867,6844,644
261,57723,12367,3745,4058,4266
262,65287,11454,7091,2080,3739
263,41845,9668,4866,1461,1323
264,119833,3415,12956,4347,3272
265,98106,10232,14993,4075,867
266,102986,17390,6818,1375,3757
267,115807,24292,3222,2918,754
268,85569,4691,3792,4698,2546
269,111434,7669,10889,1501,320
270,109925,24213,14732,5744,3766
271,55463,18280,12654,3884,4377
272,30744,19449,5063,4566,4502
273,118340,2748,2524,3345,2669
274,66282,23076,13952,1981,1113
275,82082,2661,9224,3801,2151
276,84689,19362,7198,1157,4085
277,106407,23333,5025,5816,4999
278,109072,22759,3566,3280,4410
279,118633,22843,3803,922,3119
280,94766,15173,13088,4181,3781
281,95711,11599,4709,4766,1543
282,33217,6107,7155,6816,4296
283,110642,12698,14839,3210,3110
284,60359,22885,1719,952,672
285,83509,13309,7516,2897,1432
286,91970,2661,5579,2475,4853
287,52357,15133,1972,2157,4102
288,72354,22549,4718,3041,3234
289,68570,8210,8395,3575,4186
290,37034,3358,5402,3664,325
291,46263,275,5552,3466,4300
292,72180,4078,3207,2553,2097
293,80099,21138,5426,787,871
294,104312,11137,7919,6237,4624
295,105348,4698,13512,3717,533
296,115275,364,12222,4354,3199
297,56925,10165,12767,1947,2829
298,49575,794,14767,6509,3507
299,52231,13646,12308,1107,3240
300,106935,23179,12477,5052,965
301,77731,5870,14370,2264,2893
302,53100,589,9835,1725,3011
303,40768,20678,13903,1735,2515
304,89337,4313,9386,1529,350
305,80697,16211,13188,3171,3857
306,41357,21129,9680,4462,4756
307,96973,7377,3204,5042,1018
308,54946,8861,11849,5430,1273
309,116424,17821,6345,3677,3303
310,101038,12952,4276,4222,532
311,85149,9047,2102,5406,935
312,35566,4033,6243,6020,2346
313,71576,18277,7614,6007,2362
314,83318,23903,10433,5554,997
315,99550,18226,9707,1975,3732
316,81408,22628,14913,3396,4667
317,83506,16710,6223,1308,3915
318,109149,18784,9584,1478,346
319,70167,24490,1630,2963,2529
320,63699,4278,12908,1225,1090
321,79545,20934,11039,3001,3410
322,82429,7500,11847,3862,1026
323,117350,4015,10171,1716,3538
324,53386,21836,13721,4551,2707
325,89273,20690,12594,2697,1174
326,71585,8242,13063,6499,4122
327,37509,7826,7683,3306,3899
328,117852,9201,1277,1278,4884
329,106607,23167,1232,1472,3251
330,108764,19941,10744,3310,3538
331,107150,15105,6690,6134,4673
332,105837,153,14401,6012,3591
333,93305,8773,8659,2623,806
334,72851,17171,12462,1098,3164
335,106910,4886,11601,3841,853
336,64407,19765,12704,724,687
337,76606,23950,1025,6149,1434
338,109518,22661,14705,6756,1947
339,75652,2267,8468,6894,4034
340,40248,20642,7410,1340,4026
341,40515,970,9652,2314,3417
342,40830,8839,4764,5309,4120
343,90631,13813,7599,1606,3255
344,36799,17329,12623,624,4402
345,104083,14450,14379,3746,2298
346,44328,5618,6102,5688,264
347,42679,24575,8006,3431,2098
348,51058,1495,4483,5875,3157
349,76696,2047,2994,6346,2184
350,115442,9364,9682,4625,4528
351,68872,13091,2072,6924,502
352,84971,2886,7707,3471,513
353,112083,21572,12365,2517,144
354,53306,15161,1215,2915,4257
355,58210,4158,8605,5090,2567
356,75693,19845,10915,3596,967
357,58239,6733,10784,2109,118
358,98917,1657,3606,1217,464
359,37447,5043,9350,4061,3932
360,115904,6360,5781,1516,679
361,50271,16862,4313,4065,645
362,95875,9329,12033,5933,4250
363,115510,20337,10968,5201,4973
364,86843,24812,11244,4970,3139
365,56221,4043,8763,2460,4237
366,94388,14242,6939,1548,4144
367,86467,597,3295,1857,4426
368,103269,24740,6685,3926,552
369,100585,2324,2696,615,4061
370,73086,7299,12185,2595,1481
371,116624,11231,11661,2301,1567
372,111144,569,2946,2646,2838
373,30638,3328,13001,6078,1316
374,103245,16524,3783,6142,980
375,100679,3280,4644,2120,3914
376,92934,19147,6241,5280,3249
377,96760,3590,7420,3450,184
378,77234,18422,14869,4292,4244
379,91049,17458,11692,6067,1268
380,93843,22006,8557,3441,4264
381,78047,13570,12837,6195,3229
382,39741,2225,3645,6901,3745
383,93004,14878,7589,6764,2626
384,91489,23907,7353,5405,2967
385,52991,9533,11541,1477,3616
386,56081,9881,2932,6697,3467
387,87304,16747,12486,3566,2294
388,45642,13366,2757,5950,3655
389,105103,15515,6085,1283,545
390,47399,10832,6637,740,3726
391,63103,2030,2116,6374,4116
392,45330,6685,11759,2053,3975
393,46464,22849,12691,5078,3437
394,32134,23175,1492,1512,361
395,79409,6157,12498,686,1948
396,30184,13668,9811,2381,4125
397,79274,17001,12424,6905,2366
398,102799,21821,8888,5548,191
399,85810,18366,13015,5983,4322
400,108727,22094,7474,5086,4275
401,99050,193,11572,930,3409
402,62734,8164,10738,738,1082
403,101613,20842,5958,6947,3543
404,80546,1119,14979,2845,2633
405,65120,13351,12755,575,793
406,78484,23295,10797,1856,4220
407,90563,6540,12944,6519,255
408,105036,12394,13867,6377,3688
409,110528,16910,11082,5422,1912
410,85113,23538,10467,2830,4214
411,83096,21263,3743,5186,1507
412,40133,14860,8866,6715,1316
413,36405,5845,11685,2402,1510
414,60269,7971,8160,6506,3597
415,112410,19057,6451,4513,4472
416,47085,14153,6258,5170,4940
417,65702,24144,9548,5487,651
418,109883,23581,14912,2559,3494
419,43502,21485,8186,640,1276
420,76479,3526,7102,2289,4834
421,109384,20233,10061,4126,4432
422,117957,1634,10077,516,1097
423,44426,11201,11193,5682,4176
424,100231,93,14701,4848,2831
425,45860,19750,10475,964,4037
426,76865,7716,1619,4971,4152
427,77404,14331,1882,2327,472
428,87423,19330,9988,3528,2348
429,104379,16472,4642,1019,948
430,61152,14241,12617,6456,2656
431,111109,18934,2296,589,2422
432,60737,11006,13906,5315,603
433,84325,22521,9436,3351,3289
434,68767,6357,3895,3343,802
435,71705,1445,7593,5225,3725
436,32002,21005,1929,2384,414
437,112159,6335,6366,4671,2476
438,90237,18214,9711,1425,1140
439,85713,23169,4212,4234,4478
440,71815,23775,3409,6401,3090
441,94997,16938,9199,1469,357
442,90859,11956,11717,1594,674
443,93236,18818,4423,6624,4769
444,117787,6919,11211,3695,1652
445,108243,5593,13782,1904,4618
446,119653,16586,14917,3864,857
447,52743,7153,7976,4790,2910
448,86739,4542,8594,4482,1204
449,106326,16192,6158,4823,4624
450,111132,13403,13474,4513,3559
451,60339,13065,4667,6055,4092
452,64121,24394,12863,5056,303
453,72995,9878,11993,5213,2875
454,82032,828,6973,3592,2432
455,79831,7170,7236,4659,2092
456,71446,18406,9277,6808,2343
457,75678,24678,12307,2574,406
458,50698,9749,13424,784,1787
459,110252,20595,3468,6279,4209
460,113404,21338,7217,6924,1960
461,77918,20471,4619,5433,2061
462,87235,24679,2636,5426,822
463,36125,13216,9155,1687,879
464,77511,11049,4583,4469,628
465,59046,6785,5009,3465,4993
466,118296,8998,4326,4819,443
467,40114,23550,11410,1283,3886
468,30637,4655,9148,1449,3782
469,68634,18458,3217,4439,308
470,118713,6918,5967,544,4836
471,65776,3436,3369,2310,3506
472,53600,21432,4638,5066,1411
473,111787,24873,11695,2581,2399
474,56809,4872,10135,3998,3436
475,53756,360,6722,1329,2047
476,89469,11909,12029,2409,1019
477,68368,4599,11852,6864,2144
478,107185,10168,12128,6487,518
479,106902,6731,5444,3081,1849
480,41880,2077,8618,1191,2942
481,113319,13750,4947,4519,1199
482,87155,18557,2676,5986,3492
483,117762,4691,2196,1431,2872
484,95316,17773,13297,5436,2580
485,100856,24346,3787,6534,1645
486,38727,22355,8432,6169,1170
487,107260,3514,10653,6882,1950
488,69211,24838,8927,3906,4298
489,115469,2919,4318,647,3039
490,108930,16385,9858,1532,2003
491,71417,18317,7689,1811,778
492,114658,393,14810,887,1088
493,92827,24881,3176,3621,2575
494,61437,13457,4743,2373,1707
495,50519,529,9792,4088,2969
496,37983,21007,11844,1415,1602
497,74656,12211,5422,2378,1889
498,35635,20452,4824,4248,1525
499,49622,23891,13098,777,2540
500,104975,6495,10171,2477,2142
501,90666,6953,3451,2359,1378
502,86005,21437,1628,3536,2694
503,41403,19056,10821,3871,4789
504,90477,1713,8778,6421,2536
505,95035,20428,4696,6429,3903
506,62903,635,12622,5213,2305
507,37311,21518,4674,6226,1127
508,80611,15193,4929,2682,3639
509,50615,23003,3765,5175,3583
510,86808,14633,5369,1670,2341
511,63580,9309,13972,989,2865
512,87052,15778,9307,3025,1273
513,72898,7445,5956,1682,3330
514,53952,12415,11195,4979,3450
515,112790,14281,1692,4758,503
516,45227,6602,4162,2988,2825
517,43760,37,2105,2376,3482
518,38826,9824,4008,5808,4263
519,109475,3775,3161,2962,187
520,113213,20469,9345,5958,1258
521,90432,10555,14715,2130,4373
522,103996,5120,4699,5800,2957
523,88204,14678,14577,787,1481
524,38673,23128,13602,6453,4781
525,66158,17425,4786,4782,2164
526,104989,4715,10256,2407,2474
527,45904,1394,5200,1661,417
528,45396,2869,2913,629,1602
529,117469,3676,10408,6837,2142
530,84039,3721,6520,2863,4698
531,34334,5690,11593,6483,2122
532,57268,5818,2772,643,218
533,94636,234,11152,515,809
534,52068,3140,3780,744,3657
535,58247,8638,14891,1426,4240
536,95121,12897,13996,3678,4509
537,118670,24583,8423,2676,3350
538,46285,17383,13938,5502,517
539,116903,17718,3871,1386,2703
540,54136,8325,14234,840,3954
541,90378,10624,1660,2551,1201
542,67787,24631,7242,3898,4521
543,54425,21472,11827,6029,3528
544,48961,21863,11521,4450,2361
545,63443,6090,13146,805,4269
546,48823,11377,11642,1407,3734
547,105409,17495,2132,3154,608
548,101123,14870,1699,4292,2479
549,55852,24719,8470,4542,3264
550,67535,19300,11230,1871,787
551,37004,23183,7297,820,4852
552,57823,2103,13839,5154,1392
553,84086,5125,8812,4559,4005
554,37131,6590,13692,5800,3175
555,113232,10212,5557,6005,3309
556,55649,9600,3179,6237,424
557,34099,2921,12030,1631,2093
558,80806,4734,10065,3078,4076
559,61571,19757,9275,4542,4912
560,60580,23138,2422,3867,2870
561,111118,16037,11867,1317,4472
562,56469,836,4180,5790,2683
563,95179,12094,5316,511,3657
564,117938,9028,13167,694,3687
565,54236,10749,7696,3037,251
566,55110,15432,10583,3342,1054
567,53430,11051,12410,2729,4454
568,74407,23091,13399,3509,2471
569,67948,15586,1614,5251,1291
570,113299,5312,14869,6517,787
571,112565,3822,12163,2577,409
572,87367,22537,12757,6215,1602
573,68180,11622,12768,4367,3227
574,34652,16099,5570,5715,4668
575,102370,17188,1270,5373,3467
576,118023,1075,13258,943,3495
577,37084,14063,3468,797,913
578,75630,16383,10582,5403,945
579,83276,9605,12546,6356,1264
580,110228,4452,13327,1344,4862
581,32655,18047,14281,1515,1867
582,87752,12298,4607,1884,454
583,77670,12368,11775,1897,1972
584,35272,7428,13265,1053,2124
585,30218,18437,4075,2850,2917
586,67471,15817,13098,5016,3932
587,78762,2420,1289,1769,4375
588,51515,18912,9120,1760,165
589,64307,4317,11672,684,4366
590,108681,24361,7614,5063,4190
591,47986,23611,4252,2910,2621
592,114624,8412,8415,5902,2681
593,100600,16321,7771,6172,1490
594,84888,227,1278,4931,1230
595,117732,18721,12116,2709,2586
596,41603,11456,1580,6093,934
597,98024,955,5958,4172,326
598,58897,17881,9445,6655,3615
599,48802,9472,5276,6043,4637
600,46411,1978,8997,5183,2543
601,90399,17913,5776,2381,827
602,90692,12675,1824,4796,3786
603,87676,19046,4832,1021,3722
604,42770,22817,9891,2387,1136
605,103513,16128,6445,3052,1932
606,67429,15668,2380,4309,2840
607,89429,7445,13088,6307,592
608,100085,4284,10865,5383,1648
609,50337,17585,11919,4655,1243
610,116181,7131,7534,5173,4057
611,54507,10614,14926,4916,3507
612,89596,759,4156,6054,739
613,100509,21957,12580,3979,272
614,38436,21545,5307,6633,4454
615,40086,20673,6634,5518,4059
616,113276,21830,9575,1909,616
617,49851,13684,6810,2194,622
618,69732,9680,9533,5164,2017
619,44842,20642,6934,5697,2986
620,31745,4371,11179,1026,2264
621,42697,12651,13251,3160,2029
622,33879,1665,14131,2672,4045
623,115697,6918,4109,5466,2309
624,48499,23007,5082,779,3883
625,118177,10194,14822,3464,2690
626,65035,23816,13707,4477,4176
627,48651,23066,11990,3169,1193
628,105224,11213,4240,3393,3980
629,106524,15745,11180,6488,2594
630,119006,22612,7028,2251,2679
631,67249,22211,12606,4481,2588
632,53849,21819,2849,5269,2885
633,103309,7636,9497,5747,2858
634,59076,17749,12805,2861,1674
635,100123,7344,3749,4927,2473
636,63124,3201,14156,5769,4090
637,45787,4752,7680,6635,4945
638,83462,9575,10327,6073,1193
639,115984,10327,14722,4631,1289
640,101035,15891,1205,2208,2789
641,33841,13029,8352,6039,4195
642,74890,6091,5591,6849,1975
643,55402,22998,4450,3186,3506
644,118591,17905,8214,3395,1887
645,96201,15866,4811,5975,4032
646,53237,7521,12814,5035,1707
647,72988,22943,12791,3276,3848
648,106310,15410,11743,1619,148
649,30553,18007,6141,3488,3961
650,43860,19518,13500,4759,2280
651,37045,5820,9501,4743,3146
652,104916,11453,3708,6937,2933
653,86435,21378,2991,694,1497
654,62261,4696,9463,1162,3926
655,108879,1867,12834,979,4674
656,32853,15723,13278,4718,931
657,105664,19207,11014,1923,2797
658,78022,11817,4273,5560,4877
659,32736,22490,5538,3208,2835
660,63724,168,13541,3675,181
661,41440,24171,9712,6374,186
662,100716,10213,10168,6081,2163
663,60284,15223,4722,4314,921
664,41646,11452,4551,2514,262
665,114565,21293,13297,4289,3839
666,115694,8027,11965,5305,2497
667,44342,16291,11744,2943,2032
668,95620,10641,3832,1411,2828
669,94261,21065,13099,5956,3635
670,31935,21521,6679,3713,3546
671,72376,24715,7579,2864,2890
672,104798,21618,14422,6330,2807
673,107140,224,1152,4129,4033
674,72481,8749,6754,6419,3485
675,118669,6582,12156,6175,1022
676,85721,1573,12108,3972,2275
677,32838,8577,3800,1180,1682
678,65330,8712,6310,5929,664
679,108976,6763,10944,5151,3358
680,66994,12164,3610,1109,2697
681,60384,5217,13067,2656,2600
682,75378,19526,2104,4366,4666
683,62643,16272,11728,871,1087
684,46926,12734,14182,1115,3736
685,68977,11353,14399,6510,323
686,53652,3501,8361,2753,450
687,93295,13530,5199,5442,2028
688,40270,12394,4854,4638,448
689,112804,1499,8263,1364,4377
690,91630,9669,12686,1768,4832
691,66417,23071,2914,5974,1117
692,76894,21629,8365,1284,2326
693,86042,10519,4072,5071,4967
694,93253,13239,10198,4678,4224
695,78841,18128,1406,5729,2519
696,82723,2039,14689,2737,1993
697,50317,8311,1166,4554,3140
698,85008,3857,1508,5395,2168
699,66434,4950,2661,1435,1225
700,76125,23471,4664,4480,3217
701,110984,15441,4489,6894,4261
702,105449,12735,14050,2838,4142
703,104102,22415,1680,6264,4533
704,111141,1743,3524,825,2270
705,30557,13283,3120,2034,546
706,74383,19925,6260,3980,2758
707,36040,9638,13869,4361,3462
708,76652,3616,5357,2485,2818
709,90941,15383,2363,6560,3583
710,117340,3894,10523,5432,3044
711,104828,18108,3292,5103,4476
712,56110,6227,2538,3278,695
713,35349,10464,4408,6715,2086
714,60374,20446,8742,1770,2850
715,114545,7847,9752,1140,1174
716,72591,4281,10291,6474,4069
717,30057,24647,2903,5203,4405
718,104039,18584,1174,6554,4321
719,94578,2143,11348,4578,4687
720,49121,14780,3230,5161,3680
721,35493,3181,5287,1867,3107
722,97818,19259,5160,4542,1069
723,118706,6520,13112,6697,680
724,31431,13052,8106,6349,2924
725,90469,12271,10689,3075,4101
726,92241,17480,13046,4103,1311
727,75294,12499,4171,2081,329
728,116127,8915,2567,2486,4384
729,41351,16122,2151,2740,3285
730,62483,11431,8619,4466,601
731,61195,6918,7033,2605,2232
732,52735,8148,9560,628,148
733,45203,13038,5946,6468,3666
734,33974,13805,9234,5301,3155
735,115222,19598,2907,4496,788
736,69713,7749,4490,1351,486
737,42636,21948,3535,4603,1069
738,65070,2871,5173,2576,3560
739,59123,4489,12065,5731,1105
740,61812,4607,11016,3494,3152
741,58760,12973,2293,4244,3517
742,34966,12111,5769,6774,2402
743,113962,23148,5796,6831,2383
744,109698,5834,14046,6294,1707
745,46058,9912,7871,3256,4466
746,71482,3399,12578,6094,222
747,32998,21762,3972,6855,1380
748,91265,18241,4922,2144,3827
749,96445,7604,5997,4871,358
750,64648,10957,8032,3644,1047
751,90623,7731,1992,6298,624
752,108033,18780,9112,6391,987
753,114480,15808,6287,742,307
754,37527,2261,11578,4585,3482
755,33072,11809,3240,670,2894
756,42018,17696,2476,1152,248
757,59652,10056,7426,6528,537
758,34476,18689,12599,6831,2302
759,57482,21891,1389,4012,3849
760,92513,19125,1999,5705,3261
761,116411,19720,13812,1999,4001
762,46219,23864,2855,2599,4553
763,60448,21543,9125,2658,3345
764,109903,997,14794,2472,4651
765,55120,15155,9850,4425,2923
766,36855,6353,3763,5662,4824
767,86553,18703,4663,2758,3370
768,98633,3207,5986,4539,585
769,74585,9275,2481,2535,299
770,115425,19965,8256,3771,4566
771,31084,15874,4731,1357,2082
772,51944,3086,8262,4323,1571
773,63921,15973,1451,1549,4443
774,91282,23550,11667,4490,4983
775,117393,17105,12414,798,2411
776,81397,14870,10729,1423,3473
777,48070,1154,4093,4732,2178
778,84987,16029,1882,5639,1621
779,86690,7167,5408,4806,704
780,91134,16,5068,3299,3948
781,117755,7097,14127,6170,3442
782,89439,13165,11758,5375,1517
783,61489,18616,4277,5826,4697
784,53178,11654,9566,4562,3975
785,109019,17830,13738,4545,3033
786,87956,16205,12889,2302,648
787,77802,9657,8951,3213,938
788,92778,11959,12254,5661,3915
789,87719,22158,5690,5006,947
790,63573,11819,12442,3353,4809
791,63688,3083,14521,3157,4607
792,76475,9735,5595,5022,4873
793,80697,24655,5559,3846,4354
794,63978,6952,8291,1971,4568
795,59677,24225,9160,3449,2372
796,111540,14637,1112,1441,3420
797,40272,9463,6131,2407,2658
798,36212,5391,4197,5337,4798
799,51071,14468,11570,5988,4411
800,105236,15091,11116,1743,2096
801,47297,14964,1139,6196,3773
802,81932,8964,2424,5851,1664
803,86884,7914,3949,4923,4118
804,58625,14476,4168,1966,1940
805,58831,16866,9708,6695,3391
806,86478,22065,11808,4457,2987
807,92909,7437,7043,2466,826
808,59367,11371,7989,875,1344
809,75813,9773,8236,762,3560
810,50121,5203,7261,4862,3818
811,65547,19745,1887,3888,1165
812,93642,15430,4104,3895,4871
813,54914,12462,14629,2444,382
814,47178,22331,1049,2393,1181
815,97258,9033,4951,6497,3985
816,109421,19918,4560,4134,2981
817,90563,18256,1018,2152,2684
818,80050,15754,5821,6040,3070
819,92607,23642,7340,4641,1252
820,95638,22366,9058,4392,3597
821,43262,19889,10665,1099,1047
822,37453,3320,13253,5315,4860
823,75174,14979,3606,2412,1817
824,107760,2728,8846,1792,166
825,36172,17338,9643,1100,736
826,106788,1595,7432,880,413
827,47918,2288,14452,4713,3497
828,37197,6845,14395,4137,664
829,43677,7663,4765,2663,1701
830,41039,23320,3438,4855,925
831,57785,17127,13502,1598,3770
832,34570,17878,10741,6099,1125
833,102242,22990,7358,6948,2351
834,41655,6944,12666,6650,4857
