Employee ID,Basic Salary,Tax,Bonus,Travel Allowance,Others
4928,90538,9695,13338,7734,2721
4124,80608,5919,10893,9453,1657
4512,73153,14938,4814,3369,4358
1711,78657,6758,9412,3467,2149
3476,39529,6831,12022,5427,4872
542,78208,14363,11835,2259,2086
165,105928,24662,14541,3054,2458
2256,67265,21743,13072,1533,2823
985,34583,28970,13509,3119,733
2662,91226,19255,6038,2523,1765
4469,56690,8810,14365,4457,531
618,40328,6440,14942,3589,3938
3914,117174,16111,4781,5419,1871
69,46238,6719,2958,8092,1259
3425,69113,27056,2296,7744,3703
4197,118491,16445,7341,2940,2294
1,86235,5555,6723,4736,1261
2399,51682,14425,10224,1072,4860
2055,77442,17112,6082,3887,4580
4414,111998,7297,5322,6357,781
186,101188,6535,11797,2345,4571
4824,46761,19931,8301,3006,4403
2510,92188,11282,12375,9602,4555
4439,119887,26469,14142,2819,1315
4809,41176,16494,4228,7794,1970
3080,87498,6961,7568,8213,3787
136,78329,29526,2475,4092,4759
383,55639,29587,11557,6289,3085
4282,97752,5979,3407,3591,1010
2687,57415,5272,8543,8583,1054
928,62657,17775,1935,3502,4205
3444,68217,28641,14245,9853,1806
561,113383,10144,12159,4092,3642
1190,82622,26017,12141,8061,758
898,47900,29494,6415,2673,1724
2369,41242,6688,3245,7002,2165
1739,67191,20320,6689,8308,1903
4954,77601,22979,11829,7659,2365
3046,94930,21154,5337,1499,1265
4381,47910,24626,7572,1325,564
3873,44978,9683,4950,7033,3949
2399,79940,20123,3658,1887,3205
4762,43606,28998,7149,4673,695
1394,62031,27223,11006,8935,1883
2589,37421,10786,8485,1928,2935
3467,85729,10129,4283,5403,4660
2025,32548,7845,2296,6426,1950
3686,37252,13448,12347,8990,722
930,77624,27522,2647,1624,941
4310,108385,21693,9551,5344,1937
4400,100144,26718,4452,3371,3687
3227,36745,21262,12803,5699,2867
1404,65830,28581,10356,9250,1382
200,68049,14280,9092,6116,950
3752,67530,17923,6629,7237,1242
2286,60222,18084,4244,9878,2044
671,39640,22560,8187,8627,3850
1729,63734,27567,5025,5610,3329
3239,85228,24481,12892,1532,3113
1250,117614,16422,9694,5497,2415
879,87707,6724,14877,4852,1748
4347,53565,7628,7370,4404,1027
3352,74054,27528,5204,3768,740
2524,83568,22734,14030,3655,2642
498,96045,29109,10535,3140,864
1988,102351,5619,12571,8724,1708
978,87647,23932,4812,1573,4620
3045,88312,18786,10002,2565,2865
2749,72398,26627,8254,1436,3461
4880,90865,22361,1785,4589,2647
2477,62408,26927,1227,2398,2917
539,118428,14729,5947,8691,2116
4041,94225,27237,8477,4266,1535
901,108812,8772,1827,7408,1219
1467,33500,7533,1378,4497,1473
3016,81351,13669,14894,5956,2346
4306,42546,23278,13003,2974,1871
1734,83053,26735,11217,6410,1966
491,70526,7040,7256,8742,1190
1710,110578,22949,12556,3534,587
1754,68153,25509,12568,8573,3012
1919,30229,9268,11530,9219,4348
2035,81638,7839,10320,4217,993
2712,54725,21851,7082,3335,1745
1487,63677,16739,9482,5676,1641
1501,107256,20058,4548,7395,4731
198,80129,24772,8688,8329,1477
1968,61879,13176,11916,3157,2734
4617,112554,11540,1059,3691,1041
1535,34717,17412,6431,7541,1902
1714,114110,28631,13393,4342,1310
1349,108771,7743,3670,2555,3992
4784,35189,10642,4339,1275,4812
4563,116859,15069,3789,3736,1633
3845,119001,6026,4654,4089,4880
596,107508,26015,12382,8578,1068
139,31865,8592,14187,8968,3500
1015,34540,5987,11684,3172,1821
242,87441,20917,6548,1152,3244
2364,108000,12238,6102,2604,4078
733,67582,7747,8518,7801,2267
135,109132,13330,13593,8724,2574
3260,110922,10650,3662,2826,2543
3762,49906,25609,1201,9438,1641
2627,50802,9496,8087,6509,1577
3141,102354,21820,14334,2370,651
2487,94761,22807,12353,6322,978
2125,87276,8721,9662,6128,3733
1511,104573,27058,8943,6811,2185
1819,99721,29633,4026,2691,3991
4854,66994,22520,4356,7674,1871
2797,37692,6145,12946,4390,4400
4513,88396,26963,11548,3398,3101
4303,49999,14300,4973,1036,3923
1644,102341,18929,14020,2627,2196
2769,33157,25879,11775,3339,4157
4407,64873,27883,5471,7160,4476
3365,67944,11242,12977,2371,1898
1400,63761,18832,11738,1676,4480
1551,109241,29683,11875,6072,1901
3412,115016,19285,5237,1252,2208
83,61678,14097,4123,3864,1912
1480,49282,26329,12333,2616,3730
2921,85008,20084,3307,3231,3002
2284,42793,6992,7003,7433,1764
2441,56542,9122,4790,1760,2759
1783,116169,17290,6935,4286,862
605,69814,22189,7521,7301,3145
4334,45637,23376,4110,8066,2032
731,115331,28880,9539,7834,1883
1361,104774,24984,2601,1392,1166
2079,79757,18541,12788,9622,3312
978,78179,9010,4777,1996,2975
1638,39256,13275,5923,8148,3600
1982,84947,25742,11745,2100,3901
2951,30517,26699,13712,9293,3605
3301,107961,8320,6919,3260,3051
4005,117138,28933,14747,3180,4399
583,44676,23889,4778,6316,2651
460,82959,12828,9513,2780,887
136,117355,12885,12853,7433,3661
1977,40781,23840,11489,5008,2880
978,114192,12248,6863,8373,876
284,94758,12868,1179,4286,4835
2898,55678,11349,4965,5517,4777
2399,100328,28347,14291,3628,1780
4113,79962,8062,10904,1538,1243
1239,107491,8852,9220,2780,3986
3467,75528,26374,12759,7605,1568
2462,38268,18160,11225,3348,1508
3167,48693,21322,9929,6407,4796
3705,55601,5387,4719,8169,842
2054,99975,19123,7330,2960,3783
780,78139,12037,1054,4091,1130
2135,43227,11910,12117,8097,797
2237,73701,20758,7657,4562,1197
1640,101925,7003,10625,6081,2005
420,92425,10745,8998,5901,3260
1827,75229,22924,3064,3304,3325
3139,115478,8547,12834,3485,878
3690,119928,14051,5183,8928,3295
4956,112765,19456,4294,9175,1205
207,55268,5301,4855,1648,2914
3391,107776,12104,14369,8890,1270
3871,92448,23403,3751,4815,4501
3797,96868,14072,12825,7279,1594
2535,41229,15473,1724,3632,3964
2181,75292,25545,10445,8903,4094
4211,36300,21613,10369,2268,4944
4307,113194,12710,10488,2773,1731
4228,69934,21178,9049,8020,1946
1398,55820,23216,14357,4627,4688
4250,95873,13242,10086,2166,2902
1447,66062,25062,3499,3548,2326
952,79488,12496,2329,2550,4347
4022,43445,25866,11666,3140,1592
1718,31867,18484,6117,6502,2220
4243,118834,10887,3627,7008,1382
3806,96030,22862,13538,7422,623
3199,34642,7088,3450,6846,3990
4811,38352,11040,12160,4520,4094
1597,32036,29536,10361,8928,1102
3734,94092,24377,14362,8125,4331
3217,44722,18440,8057,9812,804
907,78324,19421,12631,6407,3728
3751,46186,24724,8865,3523,3659
4059,89085,7343,11559,5767,1751
2155,117003,12188,5294,9362,1436
4925,88897,6238,10656,6644,4217
1338,32281,17448,11384,3419,2813
4107,72828,11856,14370,7077,2631
2496,31601,27044,2730,8677,3783
2975,74787,15620,9149,1938,3789
2443,31299,25723,12486,5930,2698
4474,88054,13374,2123,7352,1185
361,44794,13735,8193,7943,4735
3065,83319,24210,5621,8611,554
4738,46026,28475,2488,9064,3712
573,48430,5092,1264,4177,4669
1956,77785,7415,3029,6351,3706
3045,51858,9254,7874,6100,3455
1585,114118,15637,10435,4796,2444
2234,33332,29510,4766,3884,1141
3293,63871,9533,9587,2272,561
3247,98713,11516,8056,7407,1723
1815,58170,9401,10672,2752,3037
4042,93455,8032,9299,8670,992
1890,116421,24673,4563,8430,1639
1900,68809,15568,9071,2691,1755
2656,104263,25822,12098,9623,2995
2330,110068,11867,13923,6173,3785
3719,69828,19176,8849,4905,2755
1057,75329,8234,14771,7046,1501
2130,93206,27381,14220,7080,1625
1507,54708,11301,7035,7156,4381
1631,112183,22517,12630,7814,4605
992,45956,16830,8959,7684,4044
4591,113972,15589,4196,3104,1646
1194,93756,7062,2185,6099,1286
3969,110604,9627,5131,1436,2551
703,117745,24855,4075,5325,758
1031,109268,18142,1412,8008,4349
4922,92809,5468,12350,9813,1215
2482,117964,6344,9674,9826,2143
563,34089,11098,12151,2993,623
367,60788,17101,4847,3675,2273
794,109535,8807,9794,6861,1421
3104,104478,9736,8974,3340,2677
4732,45840,26341,2081,4816,2003
987,33250,20375,14451,3281,2352
958,85714,24729,13459,8463,2624
3596,97794,21972,5355,6822,3754
855,115358,8883,8662,9728,2913
1570,110037,5091,9216,9996,4887
2257,85509,21841,9389,7682,656
3910,40768,6884,3626,9097,1623
4104,94684,18432,9614,1555,1417
4833,77999,19282,2141,9067,2202
2223,48167,24505,7935,6341,2165
4177,80245,19202,11245,6043,4733
238,116452,15231,2120,8400,2611
3289,78505,12642,13359,7029,4214
4283,35117,26995,5527,7818,3054
4726,70706,12952,8106,3094,3524
1733,40333,14595,13667,4478,4535
3062,44922,25087,10985,3930,3336
815,114053,9482,7693,9445,2897
4710,87861,6981,5903,4520,2694
1187,55317,18918,1055,1058,2055
2226,101656,14984,7758,4702,4125
985,32477,20813,14414,3607,3409
798,116878,9466,3263,6110,843
4163,36137,7231,9212,9456,2044
544,65644,27165,12890,2707,4496
520,68597,13396,7353,3293,3318
2547,38595,18241,9482,3484,538
1455,55902,15411,2994,3735,4882
1059,76261,18112,1834,4455,3923
2237,118266,29797,5283,1937,1528
1113,36686,14383,6270,1877,735
3407,73109,24699,5309,9738,1468
947,93039,16481,11106,3462,1730
4031,89737,10175,11793,5493,738
136,81802,22982,2501,7135,2354
2594,111197,25646,12513,8981,551
793,80029,22926,5688,3215,2655
1137,64654,13333,5136,6726,1880
1363,96839,19460,1019,6947,1556
555,80892,5089,2032,9421,521
2573,113032,25790,10016,2427,806
3404,94936,10490,14947,7287,4606
2255,117960,20287,4274,2699,3109
1367,102988,15455,12853,3145,4793
949,56474,16704,12985,9198,4100
104,68886,25090,1747,7958,2465
1047,44426,22593,13273,5272,4078
4027,63335,9978,11558,2823,3043
2615,60541,8224,8004,4984,1004
3332,104916,9856,1967,9822,636
964,107340,29177,4547,9461,1802
3272,34965,27623,13539,4771,4514
838,95704,28237,13627,1500,4114
2459,74124,22922,3798,6606,1006
882,98207,5148,4015,8939,2033
3189,46762,20263,7605,6607,4141
4520,59904,29449,2804,3750,4503
2203,97468,29083,11870,2312,1207
3335,44213,22809,3023,3153,2123
2199,62961,23101,9592,5736,4737
212,54839,14546,11610,1608,2828
1216,59942,18538,5432,6104,3514
881,60325,19115,11115,2663,2207
755,40207,24019,10560,4294,801
701,100152,21188,11512,6924,2944
2220,103414,7363,4324,2997,817
371,44814,8107,8163,7022,3455
1733,47684,10628,2877,4185,3427
802,65968,22885,11879,2531,1357
990,33373,6451,10589,5216,3220
4772,45178,21195,4675,8384,3522
416,55956,13641,7961,4706,1176
2966,94683,23219,11111,8259,878
3338,70692,20180,1005,5502,716
3613,74119,17377,6533,9867,4200
1621,34991,15780,9777,6004,3396
1536,35202,27235,10713,4544,3489
4345,50316,24332,6175,4818,4330
2793,59695,25319,4878,9087,4156
573,33622,21333,4469,8082,2006
4894,90737,28214,10013,4443,1790
4857,87132,25093,5333,6709,2439
3656,31610,22673,7633,2047,735
293,71572,21887,4093,3660,2283
4294,46988,29335,12304,8930,4695
80,96156,26435,1857,8058,3286
4233,45335,8097,11497,7266,1877
4309,32602,18588,8618,9955,3255
1863,85625,23531,8977,9077,2583
619,115720,14657,3550,4408,4909
960,118458,9520,11378,7301,4595
3279,110934,23281,2225,8494,3200
3736,91255,18341,11748,2684,4604
2214,90261,8716,9845,1869,4049
3575,45903,19831,8453,6123,4652
3997,41309,13842,8400,6875,2830
2478,65483,6210,10531,8212,4261
3252,38070,7187,5556,7727,2511
2169,63217,13058,3717,1542,3141
3246,91305,25204,4392,3203,2612
2379,45106,21752,9154,3935,4000
1723,63837,15536,14486,1751,4731
1162,34017,16463,10254,3111,1509
1890,59420,7843,7122,9612,2129
2041,43582,19335,5528,8276,3619
3972,109403,24834,11724,6699,1349
3402,114205,24902,10800,1546,3367
3310,105763,11644,2081,5961,2539
1100,80551,17546,7639,3557,3735
4019,111483,14828,8018,2571,978
1689,107468,25244,7105,7584,1810
4133,40985,22528,11840,9645,2643
845,36375,24510,14445,3691,913
1644,45805,12660,5750,7960,2156
2334,47107,5017,14820,5774,3131
1264,72401,18620,3654,1059,4436
2935,103071,10999,1155,7211,1894
3686,67588,23040,5296,2338,3123
216,46470,17397,4069,9658,2790
4777,54081,17618,2963,8001,1138
3658,36846,22980,5594,8948,3944
2341,99685,6287,14713,3471,852
1508,59925,21651,8663,9911,3648
2091,83989,5434,7303,9754,4088
3379,98748,23419,10426,5520,639
1117,99458,7497,7142,9101,751
2741,77697,11440,10668,2730,1168
2162,52694,11037,4755,5339,4342
3257,36042,12806,1830,8879,816
2969,38013,24592,14259,9037,4518
1149,61285,6613,14625,8800,3426
3177,72446,13910,7574,4047,2509
4254,82679,17170,14693,6225,3445
3346,88068,28548,7121,2785,1552
3962,33754,20756,12920,2962,4063
1141,41187,23615,7074,8246,1623
2934,67133,19747,2342,6965,1843
2108,96082,16864,11356,3678,1069
2449,66497,27847,11936,7105,4221
828,85036,10695,8679,6307,4416
1204,78455,18637,13490,4123,1500
3304,34516,18878,8329,4143,3423
845,96795,9512,2844,3800,2736
2972,53376,12960,14249,1323,4425
1269,119676,18169,1461,3202,3752
4734,114853,9886,3991,7202,3892
4745,98045,8771,7843,8442,2830
1630,74968,27407,10770,2794,3892
3531,42264,10904,1200,3342,3117
804,47946,18918,1515,4045,4620
128,61635,19425,6871,2307,4855
952,105813,20094,14517,2455,2513
2265,56365,24896,6450,6391,2427
20,54459,16997,5839,3539,3044
3639,93913,18578,14162,4618,4219
1782,99205,29487,7490,3378,4173
3835,114401,16575,11588,3205,2051
3132,86350,23228,4231,2139,2182
4771,46588,8924,4696,4591,884
4835,45040,20701,10467,5714,3536
557,47125,18170,4293,5714,2766
2245,60759,26265,8001,5667,4945
2984,102585,21918,2629,9457,889
3564,111052,12577,5018,9293,3418
2726,67031,10730,5489,8854,2613
4600,86989,13476,8563,8158,1642
4834,34737,12987,3016,4973,1245
4888,80257,15861,14265,3269,2230
3332,111563,13695,9358,3483,4622
197,40015,9141,1975,2213,4885
2829,89991,12936,5547,5735,4623
4840,66965,29637,8305,5429,3730
3989,45095,27245,1859,6995,3716
2470,45053,26585,4944,1569,3014
1631,118408,23767,1209,9095,2269
3279,61519,29786,14055,2545,607
2039,93386,23831,10800,1908,2986
2480,82337,9804,1213,5462,4798
4331,53063,19315,6897,5083,1276
4575,101842,24653,12623,4340,2433
2476,42573,13568,6782,7947,937
4762,47248,14377,8402,8039,1534
3310,46941,28348,10164,8112,1336
3179,108554,12062,12991,3425,1141
1388,43088,24882,14708,8155,3674
642,116211,19379,1303,7670,2308
575,46124,7847,8276,2872,4375
3145,112367,29042,8000,5909,1142
1722,33819,28830,11027,9397,1202
1019,41164,29467,9174,1815,3348
4059,62701,5732,1860,1065,3417
3421,112011,26447,5047,3051,4112
400,79437,12313,2855,1002,2222
4691,114841,28620,7951,8426,1348
1457,107034,24083,12653,1324,3054
1596,62869,17809,3167,7134,1962
117,66603,7158,6959,1604,4329
383,34235,25048,2633,5891,4282
4955,42015,29195,3474,3582,1010
2130,44601,16486,14855,4122,2656
1851,37509,29537,6040,8976,3419
832,69484,9619,3377,4114,1232
4969,46918,23577,14537,1346,3450
2701,70975,15503,10942,4443,4460
2782,71520,25947,11874,3254,1737
3482,65693,24390,4411,9302,1980
2118,56959,25428,5659,1022,2965
4483,30909,6210,5275,4816,2510
2007,105141,16606,5385,2707,3235
2572,110041,23370,13474,7715,4699
297,30118,8170,9677,7053,3259
719,58638,28857,10552,4815,1077
3137,98649,23132,8275,9938,3996
3080,110301,20558,1772,1514,1318
11,113411,22141,12969,7287,4674
4881,48480,5918,2832,4039,2389
411,37944,13897,14345,6861,1058
2940,65022,27438,8605,3856,3433
2655,78707,26313,2299,3341,2119
3187,85255,16622,9373,9516,569
3451,96769,7861,10454,7336,1689
599,117178,25878,13097,4362,3402
824,58708,6807,14659,8806,4840
2398,60937,7649,9337,4490,3616
4115,88823,9423,6163,3507,1183
313,68399,22679,13134,9148,4410
2975,95665,14812,2839,6167,4272
3739,48155,7442,5594,4178,570
2493,50838,12639,1802,8431,1762
1946,53154,7595,11190,4324,2655
231,74035,26521,4950,2544,4897
3741,60294,18206,2318,6851,1871
2673,100809,17364,7118,9717,2415
3455,104233,22456,5626,7172,4305
3584,35628,9075,12990,5633,4851
44,75849,14641,11450,7286,2047
2925,55414,25326,3940,3265,4398
3694,100254,6771,8569,9904,4955
2271,49060,27059,13253,9258,4055
3458,30096,22401,8398,9952,1713
2950,113883,8692,6458,7287,2640
2319,41058,23735,3052,6260,1360
3386,42218,14327,7454,9656,1489
2295,46982,24156,13044,5191,3423
2996,90325,5911,7305,5899,1932
3639,99499,14007,9407,2467,840
4917,76622,22357,1785,5852,2877
3368,53677,15154,7979,7101,1698
3285,74741,18377,2635,8547,1967
2343,96860,24486,8338,3760,4796
171,57166,28846,11491,7421,4693
4342,73374,6800,12944,2393,1791
1640,76908,22192,4109,4693,851
617,96875,26822,13515,6378,1801
240,78316,10133,7053,2699,4139
4494,42286,13761,6004,2120,3587
1857,93539,5969,6756,6329,955
923,59235,9079,8445,2571,3750
4888,107131,23263,1284,1728,1657
1905,89890,20601,12773,1615,757
3150,55552,19688,11202,1370,2609
813,43629,8319,3413,7767,981
1731,76489,9705,2643,6338,3613
832,88958,11611,8235,5942,1896
3425,88928,20259,10319,2119,3126
2208,68258,5387,12664,7331,1147
4840,42843,18985,10461,8019,2111
3433,53988,13067,14988,3422,4325
4909,63301,18046,7335,8590,2768
3369,110513,27341,12970,6825,4384
2228,37951,7489,1643,7760,3254
2261,105101,28893,8311,9902,4086
4626,58715,13707,11970,5570,3884
2918,82975,27321,9217,1573,1258
3521,91293,25228,12514,1507,1132
4381,79216,7890,11237,7735,4084
2709,67109,17332,4937,3222,829
1821,67850,6442,5807,8688,3519
649,76664,5722,7336,2294,509
189,106870,13947,7524,1787,4553
1223,49369,7250,2025,5667,2674
479,119937,23292,13022,3233,1484
3063,90216,7586,6722,9778,1168
2026,50639,13577,2068,4650,2778
4613,94305,27510,10130,4249,941
1889,112924,11773,5098,7071,3425
1551,48506,16207,9015,5036,4520
2917,93625,20073,10664,9747,773
3256,108302,17647,12839,2709,1526
2807,102232,13190,14446,6212,2873
34,92766,9087,14602,2510,4848
296,33981,10078,11517,6903,2057
2501,112391,13142,1175,9167,3626
3780,49789,17492,9095,8552,3433
3577,30308,24702,2143,4506,947
1430,103243,8038,6893,7078,3868
2190,111058,14264,8341,7432,4193
1988,65815,19413,4510,4633,4306
4744,56497,5768,5062,2461,4496
2883,73959,14178,8797,6914,3817
1710,64785,16298,1950,7352,569
2778,43366,10557,5436,3171,3077
3698,67649,15551,3744,8928,3556
1548,56928,26646,9312,9594,616
463,116117,21580,5670,9475,2313
3316,54105,23691,2920,7806,1403
3305,49843,6389,10876,7115,993
514,100970,11739,6612,9432,4358
4097,63339,26695,7419,5656,3183
3567,115509,24942,10160,9892,4675
3804,107171,15773,7172,3670,4230
3688,96132,15263,6930,5360,2040
3939,51457,24374,4808,3548,1125
3490,80222,18386,13972,3326,4879
1472,110370,27381,12507,3796,1337
338,116245,14861,5738,8046,2515
3082,98907,20258,7495,3206,2515
3413,30157,20817,2104,6179,3579
2393,111568,11253,14604,2610,571
977,88266,11233,5389,9679,3952
4979,33318,17324,14808,1464,4378
2246,108998,9667,11697,5323,563
4069,89690,25786,14034,9857,529
1704,104493,27589,4884,6475,4471
872,107379,15418,1732,7965,2825
3410,98148,21111,2581,1798,4872
2590,50946,19055,4679,3800,3379
4553,42020,14123,4852,4240,2688
1550,108309,11988,3427,4355,3281
3508,60247,18755,1323,4929,4621
4462,30443,14734,4699,1859,2645
2622,68741,20936,6181,9555,775
2530,47288,6992,12184,8688,1766
2158,32910,16898,8313,6022,4473
2357,74169,9059,9553,8584,4604
160,47309,28587,3100,7402,3443
4940,107449,11893,13689,2774,3480
2103,44265,16741,14874,4365,2819
2809,54235,24528,13968,9014,531
2000,85082,20389,11084,9342,1351
2582,88095,28266,14280,8425,1104
2994,104962,28854,3754,4021,3699
2935,32922,20706,2472,5237,2564
2312,88006,14726,2106,7394,4044
2796,70323,20876,11618,4817,2848
4329,57771,18034,14220,1760,2307
4329,39776,24058,2803,5451,4359
3589,96455,9548,11219,5627,4637
3117,67772,19263,9272,3739,2698
4654,83371,6552,7657,8439,4372
3748,50954,11014,12160,6548,4062
1950,50837,18106,7906,7791,3698
1460,105494,22776,11733,8916,2392
4431,35575,20396,6355,7845,4939
2452,81105,21243,12931,7867,3669
4352,81720,13572,3988,4943,3447
3068,103481,26722,8204,4460,4623
4091,84080,5648,14028,2492,3600
2989,106399,17533,6776,4621,4421
772,111393,27778,9516,9918,4807
1112,62309,9660,14367,6018,4188
3312,52954,16609,3361,9162,571
4407,79594,5820,2234,7750,2657
1595,63368,21855,1102,5841,1636
2730,107670,29438,5912,8468,4827
1282,41580,20920,1746,1087,4577
3586,50966,21505,5908,1562,542
2829,111573,26829,4691,2268,4860
2374,98322,21290,12677,6561,2331
4886,114615,12695,10439,7045,545
342,45231,9876,4064,5654,4141
4934,41840,24179,6412,4171,2175
4724,32052,9216,2719,8512,3852
2819,63399,23570,3202,8852,1769
2926,98978,7134,6151,3800,4483
1273,31754,7177,12497,7846,4463
710,105306,23683,7026,6038,3523
739,109035,27365,11728,5888,3290
1779,95525,22767,8737,5780,3670
4591,30025,16693,6452,2143,1512
4131,119866,9142,8184,7703,4007
3719,40401,23352,12677,1747,2571
4914,36553,16854,2789,8094,2505
10,101295,28028,14969,7445,2817
1738,37755,7472,10956,4488,2675
2579,108920,26878,12549,3104,2286
1559,63897,20300,14686,4856,3629
2143,75064,18018,13874,6119,2872
2624,116065,17398,12189,6258,1960
4001,68409,27290,1259,3768,1964
4546,85049,8110,2918,5059,3541
2144,76669,13326,7504,2808,1558
865,44371,18606,6518,6480,1471
1801,102905,13801,7603,1409,2890
3453,99431,16226,9175,1645,3499
2717,109989,27955,10978,2551,3004
4303,34797,8774,8252,6362,1398
1810,75809,26039,8230,2113,2313
4946,97364,5258,1099,4587,2002
4342,105263,11868,4905,1061,842
1998,108053,11817,3342,2727,4360
2932,46943,10744,9091,5592,3851
2131,56831,17092,4233,9168,3360
4413,72044,25326,6024,3966,1748
2693,54814,21621,12441,4360,1708
3177,103586,8355,14755,6662,4890
2797,90258,12904,1327,9070,2639
4696,89439,27985,10543,7700,2110
1556,105199,27090,12003,4630,2479
3691,102436,6158,14353,4869,3297
4937,68355,5594,3289,6200,1056
3573,117332,23134,2365,3039,4494
4444,89389,21786,12354,8454,4904
331,45784,25222,12291,2307,4186
4706,33683,15427,13746,7634,1652
1945,103932,23924,12894,2724,4244
4840,37347,27262,2408,6670,4121
3959,115520,15494,10702,5690,3859
4665,73097,12490,1219,3455,1472
1685,118563,19760,14146,1941,4407
2437,113133,10534,7407,8092,4228
971,86499,10286,11360,6295,3911
747,44072,6613,14591,8688,3566
2185,42026,17772,12378,4061,1791
1385,82832,27963,4239,9587,4813
4031,70966,10651,13722,4763,3360
1019,61041,25063,2269,8694,663
2579,99034,8552,8542,3888,4419
4112,62256,16870,13567,5443,2214
4664,44905,28622,4817,5006,3962
3941,97673,21061,8189,2086,1940
2025,111482,9996,7857,7499,2595
1543,84100,6464,1067,2304,1300
2712,111156,11282,10863,7510,3265
3047,110359,26266,9934,2014,3160
1455,100996,11245,8225,9412,2190
3004,69666,11611,6383,6848,733
1703,108258,8100,3012,9664,2376
4421,102750,9113,10897,6120,1461
3874,43310,9093,10638,1415,3870
122,119591,13124,4069,2868,1545
1477,110410,26235,8666,5112,4981
266,57943,15228,1290,2533,4959
28,61917,8579,7312,8922,1907
2125,84666,26829,8727,2462,707
432,31702,14571,14773,8698,4870
4975,87873,25912,4679,2865,2252
3778,50058,12566,4910,5009,995
4532,71262,14233,5651,8973,1401
1086,44537,6573,1352,8710,4098
2095,107795,17663,2263,9663,2706
2486,111428,27104,2826,4177,2249
101,50635,14555,5378,3865,959
2155,58544,20509,2605,4197,4989
3049,95549,14202,13028,3461,1416
4983,81955,18003,4398,8782,4759
800,67308,22640,5551,4581,3901
3823,103626,22511,4006,9692,2694
1296,32169,16886,2004,8994,1459
435,40423,24168,6967,1120,2657
3805,72803,27465,7428,2775,893
2614,38017,6049,3078,1606,4132
916,73678,10183,3495,9129,4558
2276,87392,7301,3261,8375,2677
4641,62948,21413,12956,1819,2366
648,107147,17297,2737,1783,2299
2296,62219,16352,4096,2846,1004
