Employee ID,Basic Salary,Tax,Bonus,Travel Allowance,Others
344,53093,16664,12623,624,4402
345,96105,12396,14379,3746,2298
346,81885,6023,6102,5688,264
347,66631,5699,8006,3431,2098
348,102991,4715,4483,5875,3157
349,34014,14169,2994,6346,2184
350,41093,22132,9682,4625,4528
351,48070,15109,2072,6924,502
352,65777,11163,7707,3471,513
353,86958,15960,12365,2517,144
354,112074,782,1215,2915,4257
355,40729,17641,8605,5090,2567
356,75017,21177,10915,3596,967
357,96320,13792,10784,2109,118
358,57751,11724,3606,1217,464
359,108069,-2183,9350,4061,3932
360,84748,10096,5781,1516,679
361,35801,13880,4313,4065,645
362,49190,17346,12033,5933,4250
363,79689,24506,10968,5201,4973
364,80993,299,11244,4970,3139
365,59592,4917,8763,2460,4237
366,40647,18958,6939,1548,4144
367,38716,13073,3295,1857,4426
368,118891,-1733,6685,3926,552
369,117545,-594,2696,615,4061
370,119912,19837,12185,2595,1481
371,100316,12826,11661,2301,1567
372,32368,19981,2946,2646,2838
373,107575,5382,13001,6078,1316
374,36655,-563,3783,6142,980
375,100031,435,4644,2120,3914
376,106429,19819,6241,5280,3249
377,117922,24161,7420,3450,184
378,85766,-893,14869,4292,4244
379,43403,-4440,11692,6067,1268
380,62097,7329,8557,3441,4264
381,108657,22301,12837,6195,3229
382,40966,20169,3645,6901,3745
383,82921,16932,7589,6764,2626
384,79726,-3174,7353,5405,2967
385,80300,6421,11541,1477,3616
386,52677,22863,2932,6697,3467
387,85609,7265,12486,3566,2294
388,86661,2629,2757,5950,3655
389,61024,3325,6085,1283,545
390,100313,14522,6637,740,3726
391,83006,23495,2116,6374,4116
392,45338,24619,11759,2053,3975
393,98027,2693,12691,5078,3437
394,110135,3264,1492,1512,361
395,49508,7686,12498,686,1948
396,33051,8716,9811,2381,4125
397,78747,19226,12424,6905,2366
398,117142,1721,8888,5548,191
399,117235,18386,13015,5983,4322
400,84021,15609,7474,5086,4275
401,96412,14362,11572,930,3409
402,88335,2373,10738,738,1082
403,86179,907,5958,6947,3543
404,62093,17481,14979,2845,2633
405,99678,11127,12755,575,793
406,110738,23937,10797,1856,4220
407,69734,656,12944,6519,255
408,102615,21561,13867,6377,3688
409,103523,3984,11082,5422,1912
410,47019,24984,10467,2830,4214
411,113613,15643,3743,5186,1507
412,116672,3286,8866,6715,1316
413,103847,901,11685,2402,1510
414,112750,20709,8160,6506,3597
415,109634,-83,6451,4513,4472
416,58251,3429,6258,5170,4940
417,55945,9716,9548,5487,651
418,62217,10795,14912,2559,3494
419,38308,6138,8186,640,1276
420,35949,-2470,7102,2289,4834
421,81990,13344,10061,4126,4432
422,31150,18429,10077,516,1097
423,119480,12432,11193,5682,4176
424,104740,772,14701,4848,2831
425,96617,10476,10475,964,4037
426,46896,13913,1619,4971,4152
427,76175,10751,1882,2327,472
428,37805,-2036,9988,3528,2348
429,35237,2137,4642,1019,948
430,50056,12347,12617,6456,2656
431,75543,11920,2296,589,2422
432,86556,8891,13906,5315,603
433,33343,2340,9436,3351,3289
434,43500,18563,3895,3343,802
435,83222,2967,7593,5225,3725
436,59375,7415,1929,2384,414
437,39662,6871,6366,4671,2476
438,46964,23763,9711,1425,1140
439,89638,6916,4212,4234,4478
440,103666,3734,3409,6401,3090
441,115067,-4155,9199,1469,357
442,97215,23179,11717,1594,674
443,99042,17161,4423,6624,4769
444,43284,14420,11211,3695,1652
445,102789,17331,13782,1904,4618
446,114664,-2506,14917,3864,857
447,91389,7677,7976,4790,2910
448,39435,14103,8594,4482,1204
449,84340,13268,6158,4823,4624
450,74078,7330,13474,4513,3559
451,108832,15733,4667,6055,4092
452,81293,22777,12863,5056,303
453,108781,179,11993,5213,2875
454,90403,22286,6973,3592,2432
455,59124,1610,7236,4659,2092
456,73919,1430,9277,6808,2343
457,65247,2154,12307,2574,406
458,92752,8828,13424,784,1787
459,86573,5145,3468,6279,4209
460,89101,1488,7217,6924,1960
461,56646,16121,4619,5433,2061
462,53049,17909,2636,5426,822
463,109605,-1150,9155,1687,879
464,98385,12073,4583,4469,628
465,70158,8564,5009,3465,4993
466,95417,21526,4326,4819,443
467,53289,16559,11410,1283,3886
468,39823,20032,9148,1449,3782
469,90160,78,3217,4439,308
470,71975,21706,5967,544,4836
471,39540,7168,3369,2310,3506
472,46364,24794,4638,5066,1411
473,34611,23820,11695,2581,2399
474,57663,448,10135,3998,3436
475,81991,12563,6722,1329,2047
476,87679,23861,12029,2409,1019
477,60977,23141,11852,6864,2144
478,79115,4074,12128,6487,518
479,118223,1406,5444,3081,1849
480,90890,19975,8618,1191,2942
481,96387,18291,4947,4519,1199
482,48071,3800,2676,5986,3492
483,89275,9083,2196,1431,2872
484,102369,-3362,13297,5436,2580
485,41938,17055,3787,6534,1645
486,65195,18312,8432,6169,1170
487,34000,5340,10653,6882,1950
488,100588,-3618,8927,3906,4298
489,68304,-3597,4318,647,3039
490,99449,4011,9858,1532,2003
491,112986,-1708,7689,1811,778
492,119643,4011,14810,887,1088
493,50764,-4581,3176,3621,2575
494,116027,7411,4743,2373,1707
495,68494,-483,9792,4088,2969
496,33373,14686,11844,1415,1602
497,42161,19241,5422,2378,1889
498,57350,10422,4824,4248,1525
499,55351,4700,13098,777,2540
500,118668,19254,10171,2477,2142
501,45305,693,3451,2359,1378
502,105353,-4233,1628,3536,2694
503,106797,13428,10821,3871,4789
504,95953,9818,8778,6421,2536
505,87458,21715,4696,6429,3903
506,50358,22605,12622,5213,2305
507,33267,-3451,4674,6226,1127
508,112745,4956,4929,2682,3639
509,119588,1140,3765,5175,3583
510,68513,5837,5369,1670,2341
511,56092,-1284,13972,989,2865
512,41338,24181,9307,3025,1273
513,30412,24878,5956,1682,3330
514,37543,-519,11195,4979,3450
515,63496,19282,1692,4758,503
516,90692,1548,4162,2988,2825
517,119084,13677,2105,2376,3482
518,74425,-163,4008,5808,4263
519,68756,2758,3161,2962,187
520,48888,5900,9345,5958,1258
521,65735,18177,14715,2130,4373
522,77295,19022,4699,5800,2957
523,113042,2993,14577,787,1481
524,115999,17391,13602,6453,4781
525,47955,542,4786,4782,2164
526,67841,20476,10256,2407,2474
527,100640,22660,5200,1661,417
528,95510,17740,2913,629,1602
529,64911,21585,10408,6837,2142
530,89031,19817,6520,2863,4698
531,118726,9828,11593,6483,2122
532,37357,18764,2772,643,218
533,62479,11052,11152,515,809
534,91476,-2615,3780,744,3657
535,74811,9308,14891,1426,4240
536,66208,15652,13996,3678,4509
537,50150,-4329,8423,2676,3350
538,101180,-4837,13938,5502,517
539,73286,3656,3871,1386,2703
540,98450,6234,14234,840,3954
541,51352,15976,1660,2551,1201
542,85069,-205,7242,3898,4521
543,44397,5634,11827,6029,3528
544,71555,-202,11521,4450,2361
545,76959,17420,13146,805,4269
546,30728,13739,11642,1407,3734
547,80517,17271,2132,3154,608
548,96234,23854,1699,4292,2479
549,69954,24300,8470,4542,3264
550,77280,19345,11230,1871,787
551,109459,5749,7297,820,4852
552,46779,827,13839,5154,1392
553,93932,20121,8812,4559,4005
554,102936,-281,13692,5800,3175
555,54466,23411,5557,6005,3309
556,66939,-4407,3179,6237,424
557,99896,16223,12030,1631,2093
558,65270,2394,10065,3078,4076
559,89163,9056,9275,4542,4912
560,112637,23380,2422,3867,2870
561,81934,21035,11867,1317,4472
562,94895,14877,4180,5790,2683
563,62307,22177,5316,511,3657
564,84098,17548,13167,694,3687
565,90921,5636,7696,3037,251
566,35486,14056,10583,3342,1054
567,38335,15584,12410,2729,4454
568,116900,-4984,13399,3509,2471
569,119112,-1809,1614,5251,1291
570,41130,-4608,14869,6517,787
571,117508,20000,12163,2577,409
572,90566,1272,12757,6215,1602
573,96703,11955,12768,4367,3227
574,57192,-1369,5570,5715,4668
575,31062,1172,1270,5373,3467
576,114076,4312,13258,943,3495
577,119780,18561,3468,797,913
578,51545,19817,10582,5403,945
579,51689,15281,12546,6356,1264
580,41174,23671,13327,1344,4862
581,118461,19507,14281,1515,1867
582,39348,13663,4607,1884,454
583,53714,20364,11775,1897,1972
584,68102,18835,13265,1053,2124
585,104460,3906,4075,2850,2917
586,119930,24430,13098,5016,3932
587,36801,22425,1289,1769,4375
588,102267,12159,9120,1760,165
589,78136,23602,11672,684,4366
590,53625,18253,7614,5063,4190
591,112873,13631,4252,2910,2621
592,102592,18472,8415,5902,2681
593,107052,11462,7771,6172,1490
594,74261,3080,1278,4931,1230
595,31542,2099,12116,2709,2586
596,51677,15310,1580,6093,934
597,76732,20431,5958,4172,326
598,80343,18724,9445,6655,3615
599,69081,9916,5276,6043,4637
600,92856,2083,8997,5183,2543
601,118858,17614,5776,2381,827
602,49065,21724,1824,4796,3786
603,113460,4223,4832,1021,3722
604,118092,-60,9891,2387,1136
605,84693,14655,6445,3052,1932
606,56962,23152,2380,4309,2840
607,58295,23758,13088,6307,592
608,43807,-1544,10865,5383,1648
609,72348,2788,11919,4655,1243
610,56432,23082,7534,5173,4057
611,113285,19983,14926,4916,3507
612,87854,19034,4156,6054,739
613,70262,-2289,12580,3979,272
614,67080,6280,5307,6633,4454
615,31324,13052,6634,5518,4059
616,65909,11531,9575,1909,616
617,119339,17804,6810,2194,622
618,49870,23903,9533,5164,2017
619,64578,7089,6934,5697,2986
620,102124,5142,11179,1026,2264
621,56790,11749,13251,3160,2029
622,55289,10587,14131,2672,4045
623,85129,4866,4109,5466,2309
624,45485,-469,5082,779,3883
625,74482,7686,14822,3464,2690
626,116188,330,13707,4477,4176
627,34748,510,11990,3169,1193
628,116769,22122,4240,3393,3980
629,39435,20138,11180,6488,2594
630,33709,23138,7028,2251,2679
631,60355,22065,12606,4481,2588
632,85771,24956,2849,5269,2885
633,87799,3964,9497,5747,2858
634,43116,1493,12805,2861,1674
635,55470,21613,3749,4927,2473
636,72344,22999,14156,5769,4090
637,72918,5759,7680,6635,4945
638,82224,439,10327,6073,1193
639,69298,9473,14722,4631,1289
640,110219,4765,1205,2208,2789
641,91629,23270,8352,6039,4195
642,96040,8279,5591,6849,1975
643,58016,1511,4450,3186,3506
644,53960,6483,8214,3395,1887
645,63591,18888,4811,5975,4032
646,112848,12630,12814,5035,1707
647,97641,23295,12791,3276,3848
648,66395,15223,11743,1619,148
649,52700,19935,6141,3488,3961
650,64620,24592,13500,4759,2280
651,50559,-2624,9501,4743,3146
652,91642,14393,3708,6937,2933
653,106539,22569,2991,694,1497
654,51732,20538,9463,1162,3926
655,60354,6824,12834,979,4674
656,43843,13211,13278,4718,931
657,101726,1979,11014,1923,2797
658,47640,21189,4273,5560,4877
659,82528,4832,5538,3208,2835
660,68413,21792,13541,3675,181
661,82638,7504,9712,6374,186
662,82736,19953,10168,6081,2163
663,98866,23790,4722,4314,921
664,49087,15669,4551,2514,262
665,71430,1910,13297,4289,3839
666,54504,19945,11965,5305,2497
667,37114,9089,11744,2943,2032
668,108859,-2804,3832,1411,2828
669,40975,15131,13099,5956,3635
670,41023,20227,6679,3713,3546
671,51447,978,7579,2864,2890
672,53959,16991,14422,6330,2807
673,96203,12153,1152,4129,4033
674,59703,21997,6754,6419,3485
675,39337,-4220,12156,6175,1022
676,76427,4908,12108,3972,2275
677,91529,1303,3800,1180,1682
678,114665,9686,6310,5929,664
679,61921,-1017,10944,5151,3358
680,63307,4503,3610,1109,2697
681,57355,22935,13067,2656,2600
682,34835,24921,2104,4366,4666
683,50159,20098,11728,871,1087
684,77605,11905,14182,1115,3736
685,68088,8070,14399,6510,323
686,108752,21896,8361,2753,450
687,85284,20511,5199,5442,2028
688,87043,18953,4854,4638,448
689,65547,21806,8263,1364,4377
690,112844,7232,12686,1768,4832
691,57532,17168,2914,5974,1117
692,64349,-417,8365,1284,2326
693,75445,946,4072,5071,4967
694,35713,16325,10198,4678,4224
695,86178,17651,1406,5729,2519
696,79407,11377,14689,2737,1993
697,100340,2128,1166,4554,3140
698,80990,6889,1508,5395,2168
699,105672,22413,2661,1435,1225
700,95545,7275,4664,4480,3217
701,114791,-2539,4489,6894,4261
702,88141,9291,14050,2838,4142
703,53793,9036,1680,6264,4533
704,86570,6435,3524,825,2270
705,67892,22935,3120,2034,546
706,31015,-4315,6260,3980,2758
707,91813,13544,13869,4361,3462
708,57712,18415,5357,2485,2818
709,38415,23564,2363,6560,3583
710,92292,7258,10523,5432,3044
711,53833,21143,3292,5103,4476
712,34158,16725,2538,3278,695
713,92680,10990,4408,6715,2086
714,50309,11422,8742,1770,2850
715,36970,5736,9752,1140,1174
716,102474,-125,10291,6474,4069
717,116704,12640,2903,5203,4405
718,76540,6182,1174,6554,4321
719,50384,19081,11348,4578,4687
720,48017,-2804,3230,5161,3680
721,105880,23044,5287,1867,3107
722,38702,2165,5160,4542,1069
723,30384,22284,13112,6697,680
724,30404,10997,8106,6349,2924
725,70943,9215,10689,3075,4101
726,77926,-4699,13046,4103,1311
727,59189,18911,4171,2081,329
728,42763,17765,2567,2486,4384
729,48384,12030,2151,2740,3285
730,90100,24334,8619,4466,601
731,39860,9571,7033,2605,2232
732,110642,4951,9560,628,148
733,80612,23927,5946,6468,3666
734,53574,20173,9234,5301,3155
735,53524,20237,2907,4496,788
736,99172,15714,4490,1351,486
737,40916,20944,3535,4603,1069
738,34809,5773,5173,2576,3560
739,62201,18387,12065,5731,1105
740,83330,23444,11016,3494,3152
741,43456,11140,2293,4244,3517
742,86397,14921,5769,6774,2402
743,68765,8057,5796,6831,2383
744,64816,7500,14046,6294,1707
745,75106,15942,7871,3256,4466
746,83932,17963,12578,6094,222
747,47100,19858,3972,6855,1380
748,87091,10921,4922,2144,3827
749,51949,6870,5997,4871,358
750,100080,21062,8032,3644,1047
751,67744,-918,1992,6298,624
752,75543,8718,9112,6391,987
753,66187,15567,6287,742,307
754,37239,24739,11578,4585,3482
755,44489,20036,3240,670,2894
756,88017,5517,2476,1152,248
757,91877,-1246,7426,6528,537
758,73125,22044,12599,6831,2302
759,79922,-3276,1389,4012,3849
760,62049,-3624,1999,5705,3261
761,67131,22319,13812,1999,4001
762,72944,3706,2855,2599,4553
763,103963,3894,9125,2658,3345
764,54285,13037,14794,2472,4651
765,67626,13450,9850,4425,2923
766,72808,11406,3763,5662,4824
767,118464,13844,4663,2758,3370
768,83871,24725,5986,4539,585
769,49198,926,2481,2535,299
770,49758,1251,8256,3771,4566
771,45254,4496,4731,1357,2082
772,74238,18679,8262,4323,1571
773,31252,-1700,1451,1549,4443
774,69764,24806,11667,4490,4983
775,107709,17663,12414,798,2411
776,67441,3553,10729,1423,3473
777,83682,18737,4093,4732,2178
778,89494,-1273,1882,5639,1621
779,111317,17656,5408,4806,704
780,95215,17379,5068,3299,3948
781,108587,20860,14127,6170,3442
782,36949,11898,11758,5375,1517
783,85393,11832,4277,5826,4697
784,103553,1019,9566,4562,3975
785,36941,10463,13738,4545,3033
786,55934,16727,12889,2302,648
787,53386,5047,8951,3213,938
788,91886,24545,12254,5661,3915
789,105745,19417,5690,5006,947
790,113251,6754,12442,3353,4809
791,83413,-2480,14521,3157,4607
792,86800,-1919,5595,5022,4873
793,72318,-3572,5559,3846,4354
794,100173,-1033,8291,1971,4568
795,100390,1445,9160,3449,2372
796,82329,9566,1112,1441,3420
797,73088,9042,6131,2407,2658
798,69811,20498,4197,5337,4798
799,85479,6329,11570,5988,4411
800,115392,-2841,11116,1743,2096
801,117369,132,1139,6196,3773
802,49963,13931,2424,5851,1664
803,85123,14363,3949,4923,4118
804,103477,9933,4168,1966,1940
805,44388,5473,9708,6695,3391
806,35569,14033,11808,4457,2987
807,99836,19889,7043,2466,826
808,66586,5805,7989,875,1344
809,42015,-1917,8236,762,3560
810,75002,21832,7261,4862,3818
811,36254,12421,1887,3888,1165
812,47144,8944,4104,3895,4871
813,54214,14873,14629,2444,382
814,110719,2604,1049,2393,1181
815,101774,18928,4951,6497,3985
816,36090,10379,4560,4134,2981
817,41637,14018,1018,2152,2684
818,52415,-1017,5821,6040,3070
819,54071,-3222,7340,4641,1252
820,88243,19286,9058,4392,3597
821,71240,110,10665,1099,1047
822,113807,16573,13253,5315,4860
823,63434,7087,3606,2412,1817
824,99724,18762,8846,1792,166
825,105697,12508,9643,1100,736
826,58732,12081,7432,880,413
827,41314,-2821,14452,4713,3497
828,53954,4596,14395,4137,664
829,87108,251,4765,2663,1701
