Employee ID,Basic Salary,Tax,Bonus,Travel Allowance,Others
134,79806,11489,12992,3004,1116
135,78724,16923,8094,1114,3965
136,-6420,4873,14193,4306,124
137,84134,7289,7318,6600,2938
138,75967,7208,13310,2219,837
139,742,5828,4796,5269,279
140,-2167,18171,13180,5866,331
141,76421,-2863,1234,2087,2017
142,51347,22992,14412,2111,442
143,54155,15829,10120,1396,4672
144,69791,14914,4607,6058,2723
145,94527,-3714,9043,777,554
146,21057,10710,1522,5147,4484
147,24261,6371,6904,2136,4725
148,111114,10945,12715,2658,2376
149,2769,24734,13718,2932,695
150,2449,2052,5888,4404,3974
151,119648,-1346,10821,5356,4630
152,16345,18486,6832,3762,4597
153,97926,13743,13820,1949,2769
154,104576,10600,8122,5000,2235
155,49428,19489,6842,5954,4064
156,-15679,3636,14963,1732,1665
157,-14224,1441,2316,4617,408
158,-3881,16431,12049,1177,442
159,110078,19611,14200,3158,535
160,32967,16587,2124,2528,276
161,55723,4667,6621,5827,238
162,92620,7149,6423,6651,293
163,117740,-3202,3587,4258,3357
164,60880,21421,10215,6404,3335
165,-11805,4600,6672,5124,1042
166,82658,16675,2378,2537,4720
167,37995,495,4374,3149,3979
168,110112,4900,2519,6272,3213
169,18250,8673,6777,1156,3062
170,-4624,6130,8935,665,4936
171,44723,17668,7093,5444,1053
172,23442,10222,9418,5091,1402
173,-14608,18669,6355,1089,3481
174,4809,-3700,5968,5024,2980
175,95095,18253,10083,3321,2287
176,111765,4435,6574,4758,4987
177,79473,23552,5072,1762,645
178,74769,14481,14324,571,2027
179,54710,-384,3257,4016,4252
180,-8648,11393,11980,5250,104
181,116064,24655,9588,4080,3581
182,33076,5617,14411,768,3353
183,3354,752,11270,2276,1462
184,114384,4852,13936,2962,1920
185,25833,22207,5424,1768,2763
186,-15682,1295,4237,1515,3038
187,92363,16199,14770,3222,1373
188,79992,12456,4893,1583,3426
189,46003,-1775,14239,4601,3759
190,87841,24530,3005,5577,3045
191,80726,-3684,3016,906,3118
192,69199,17083,12363,6549,1231
193,99195,7337,11860,6669,4863
194,87507,1807,11070,3576,2736
195,88173,18058,10388,1485,3129
196,8273,-1317,2772,4103,3119
197,9473,2227,9353,4985,4477
198,41410,-1727,4976,1209,3259
199,108536,18384,2751,3118,353
200,72981,-4855,9967,6067,428
201,25310,10,8430,5349,2691
202,63406,11035,8170,6789,2930
203,92765,-1960,14339,1911,3144
204,5992,4654,7469,5868,1520
205,9433,24252,10131,5121,3501
206,5933,21160,4220,1985,2992
207,49285,11866,1539,6656,754
208,90121,14563,14109,3450,859
209,102747,12633,2461,5151,1898
210,91682,24344,6184,3434,3071
211,3439,12014,9547,4614,4611
212,75826,9996,12796,5170,3526
213,72776,11336,12515,1503,354
214,99070,3853,1234,2966,3923
215,72345,6695,2548,2966,1976
216,92923,-2148,8480,2438,2857
217,63459,11014,11288,2439,2724
218,99598,22042,5213,2135,4221
219,67971,-4013,11293,2198,3104
220,103299,2622,2673,6765,4616
221,5236,18711,7708,5027,3834
222,94679,21122,14355,2591,1344
223,60570,20225,8982,2395,1108
224,76621,4160,3100,6539,4414
225,-10558,22213,12849,5936,1610
226,36437,12484,13845,4740,2059
227,58179,1652,12788,3898,2608
228,105608,20016,4748,1573,4858
229,44557,2421,4173,5684,2782
230,52752,16400,2815,2902,1089
231,28534,-4231,4841,5395,4384
232,84303,12727,11197,3712,354
233,103295,9114,9016,4537,4263
234,95287,-642,8011,1651,4811
235,-12712,23305,5493,2945,4552
236,89570,23482,1674,2456,355
237,75547,21153,9088,5058,1107
238,61122,18164,9578,6370,1855
239,12400,23584,3158,6641,2671
240,102609,17986,3661,4407,4008
241,112639,24670,3064,1307,3097
242,27878,6543,13043,686,2903
243,28850,24371,4253,6339,3865
244,112166,13733,5979,5327,4479
245,59044,23178,8703,6531,3483
246,25113,699,13828,5809,198
247,38791,12625,13458,6007,296
248,-10316,-3875,9931,5024,2629
249,72783,5793,2401,1807,977
250,51727,20766,4259,2784,1968
251,63378,1764,11469,5813,2765
252,38552,16485,13096,5906,1488
253,119118,7323,4923,5366,2515
254,-15066,8031,5214,1257,669
255,-18646,9052,4227,4731,2737
256,84777,7640,12023,5387,1165
257,75352,2843,12950,4354,521
258,33046,9210,11704,4766,2983
259,91098,11456,11343,2706,1304
260,45064,16856,12867,6844,644
261,37184,5106,3745,4058,4266
262,114035,189,7091,2080,3739
263,7424,-2528,4866,1461,1323
264,114114,22622,12956,4347,3272
265,-12861,12091,14993,4075,867
266,-8774,13188,6818,1375,3757
267,85234,1704,3222,2918,754
268,63652,-1287,3792,4698,2546
269,50647,51,10889,1501,320
270,48617,5756,14732,5744,3766
271,118874,-2525,12654,3884,4377
272,119066,-1390,5063,4566,4502
273,-16469,-745,2524,3345,2669
274,117301,9484,13952,1981,1113
275,74311,22399,9224,3801,2151
276,62124,18781,7198,1157,4085
277,24069,-3265,5025,5816,4999
278,101907,21161,3566,3280,4410
279,68074,3258,3803,922,3119
280,88345,22637,13088,4181,3781
281,119175,2979,4709,4766,1543
282,34203,-2572,7155,6816,4296
283,-4085,7345,14839,3210,3110
284,21477,2426,1719,952,672
285,96740,3533,7516,2897,1432
286,102217,249,5579,2475,4853
287,69067,22350,1972,2157,4102
288,33520,16675,4718,3041,3234
289,50053,14201,8395,3575,4186
290,31464,22237,5402,3664,325
291,5357,20808,5552,3466,4300
292,112316,15258,3207,2553,2097
293,47952,21977,5426,787,871
294,28061,4686,7919,6237,4624
295,-13510,9109,13512,3717,533
296,57219,15595,12222,4354,3199
297,106305,-4339,12767,1947,2829
298,-14161,7075,14767,6509,3507
299,4992,23195,12308,1107,3240
300,93154,9788,12477,5052,965
301,36249,5060,14370,2264,2893
302,83313,10836,9835,1725,3011
303,30734,5526,13903,1735,2515
304,105626,-1626,9386,1529,350
305,4260,20592,13188,3171,3857
306,41852,23982,9680,4462,4756
307,8380,-4793,3204,5042,1018
308,51257,-2335,11849,5430,1273
309,-15070,13877,6345,3677,3303
310,115425,18197,4276,4222,532
311,118904,-4368,2102,5406,935
312,34017,21678,6243,6020,2346
313,60630,22535,7614,6007,2362
314,11280,-1917,10433,5554,997
315,104130,24328,9707,1975,3732
316,-13456,8711,14913,3396,4667
317,-5612,5123,6223,1308,3915
318,-18306,15103,9584,1478,346
319,107727,2123,1630,2963,2529
320,68202,5754,12908,1225,1090
321,93057,-3321,11039,3001,3410
322,29294,10901,11847,3862,1026
323,18769,-4764,10171,1716,3538
324,93289,2446,13721,4551,2707
325,82885,-557,12594,2697,1174
326,17855,18154,13063,6499,4122
327,112532,10463,7683,3306,3899
328,27646,24301,1277,1278,4884
329,93947,21116,1232,1472,3251
330,-9090,17483,10744,3310,3538
331,62757,23519,6690,6134,4673
332,-11537,24943,14401,6012,3591
333,6534,3555,8659,2623,806
334,113441,13752,12462,1098,3164
335,92296,11669,11601,3841,853
336,65094,-4852,12704,724,687
337,67905,8395,1025,6149,1434
338,5407,15421,14705,6756,1947
339,42552,17933,8468,6894,4034
340,72303,18505,7410,1340,4026
341,51908,24127,9652,2314,3417
342,104506,21342,4764,5309,4120
343,2369,-105,7599,1606,3255
344,-14100,16664,12623,624,4402
345,20733,12396,14379,3746,2298
346,67236,6023,6102,5688,264
347,111661,5699,8006,3431,2098
348,40044,4715,4483,5875,3157
349,65553,14169,2994,6346,2184
350,68435,22132,9682,4625,4528
351,29008,15109,2072,6924,502
352,46794,11163,7707,3471,513
353,59134,15960,12365,2517,144
354,113938,782,1215,2915,4257
355,32890,17641,8605,5090,2567
356,95259,21177,10915,3596,967
357,9404,13792,10784,2109,118
358,45223,11724,3606,1217,464
359,-19363,-2183,9350,4061,3932
360,83186,10096,5781,1516,679
361,-4172,13880,4313,4065,645
362,81976,17346,12033,5933,4250
363,25097,24506,10968,5201,4973
364,93271,299,11244,4970,3139
365,12022,4917,8763,2460,4237
366,12202,18958,6939,1548,4144
367,8704,13073,3295,1857,4426
368,71411,-1733,6685,3926,552
369,109688,-594,2696,615,4061
370,3641,19837,12185,2595,1481
371,17479,12826,11661,2301,1567
372,2027,19981,2946,2646,2838
373,22912,5382,13001,6078,1316
374,88227,-563,3783,6142,980
375,108773,435,4644,2120,3914
376,89658,19819,6241,5280,3249
377,22692,24161,7420,3450,184
378,78884,-893,14869,4292,4244
379,12209,-4440,11692,6067,1268
380,36738,7329,8557,3441,4264
381,17242,22301,12837,6195,3229
382,118145,20169,3645,6901,3745
383,87966,16932,7589,6764,2626
384,46457,-3174,7353,5405,2967
385,109257,6421,11541,1477,3616
386,48309,22863,2932,6697,3467
387,66496,7265,12486,3566,2294
388,90078,2629,2757,5950,3655
389,-18135,3325,6085,1283,545
390,76242,14522,6637,740,3726
391,8887,23495,2116,6374,4116
392,76047,24619,11759,2053,3975
393,108863,2693,12691,5078,3437
394,20478,3264,1492,1512,361
395,91750,7686,12498,686,1948
396,-6606,8716,9811,2381,4125
397,-15513,19226,12424,6905,2366
398,88924,1721,8888,5548,191
399,37268,18386,13015,5983,4322
400,9605,15609,7474,5086,4275
401,51602,14362,11572,930,3409
402,58206,2373,10738,738,1082
403,73375,907,5958,6947,3543
404,73937,17481,14979,2845,2633
405,36921,11127,12755,575,793
406,40760,23937,10797,1856,4220
407,47847,656,12944,6519,255
408,77547,21561,13867,6377,3688
409,23839,3984,11082,5422,1912
410,19673,24984,10467,2830,4214
411,-16358,15643,3743,5186,1507
412,117410,3286,8866,6715,1316
413,31761,901,11685,2402,1510
414,-10378,20709,8160,6506,3597
415,28423,-83,6451,4513,4472
416,22873,3429,6258,5170,4940
417,27565,9716,9548,5487,651
418,118878,10795,14912,2559,3494
419,-19243,6138,8186,640,1276
420,-13780,-2470,7102,2289,4834
421,88408,13344,10061,4126,4432
422,71851,18429,10077,516,1097
423,73329,12432,11193,5682,4176
424,107636,772,14701,4848,2831
425,8288,10476,10475,964,4037
426,54492,13913,1619,4971,4152
427,-891,10751,1882,2327,472
428,114569,-2036,9988,3528,2348
429,37326,2137,4642,1019,948
430,-10136,12347,12617,6456,2656
431,67562,11920,2296,589,2422
432,54310,8891,13906,5315,603
433,99454,2340,9436,3351,3289
434,1017,18563,3895,3343,802
435,112893,2967,7593,5225,3725
436,30337,7415,1929,2384,414
437,63557,6871,6366,4671,2476
438,-9628,23763,9711,1425,1140
439,80050,6916,4212,4234,4478
440,73938,3734,3409,6401,3090
441,51333,-4155,9199,1469,357
442,-3717,23179,11717,1594,674
443,20857,17161,4423,6624,4769
444,31772,14420,11211,3695,1652
445,75856,17331,13782,1904,4618
446,-13893,-2506,14917,3864,857
447,15561,7677,7976,4790,2910
448,-6862,14103,8594,4482,1204
449,104143,13268,6158,4823,4624
450,-1368,7330,13474,4513,3559
451,27547,15733,4667,6055,4092
452,-7900,22777,12863,5056,303
453,27930,179,11993,5213,2875
454,33025,22286,6973,3592,2432
455,58944,1610,7236,4659,2092
456,71641,1430,9277,6808,2343
457,76920,2154,12307,2574,406
458,112533,8828,13424,784,1787
459,22362,5145,3468,6279,4209
460,8610,1488,7217,6924,1960
461,84334,16121,4619,5433,2061
462,-12283,17909,2636,5426,822
463,44022,-1150,9155,1687,879
464,31645,12073,4583,4469,628
465,9550,8564,5009,3465,4993
466,114648,21526,4326,4819,443
467,20868,16559,11410,1283,3886
468,78039,20032,9148,1449,3782
469,116800,78,3217,4439,308
470,12800,21706,5967,544,4836
471,-9114,7168,3369,2310,3506
472,25805,24794,4638,5066,1411
473,12532,23820,11695,2581,2399
474,92765,448,10135,3998,3436
475,8688,12563,6722,1329,2047
476,3089,23861,12029,2409,1019
477,13585,23141,11852,6864,2144
478,-17562,4074,12128,6487,518
479,73095,1406,5444,3081,1849
480,-5974,19975,8618,1191,2942
481,100168,18291,4947,4519,1199
482,30998,3800,2676,5986,3492
483,37013,9083,2196,1431,2872
484,31039,-3362,13297,5436,2580
485,86446,17055,3787,6534,1645
486,78452,18312,8432,6169,1170
487,47182,5340,10653,6882,1950
488,32147,-3618,8927,3906,4298
489,55400,-3597,4318,647,3039
490,26434,4011,9858,1532,2003
491,6515,-1708,7689,1811,778
492,38001,4011,14810,887,1088
493,89591,-4581,3176,3621,2575
494,25778,7411,4743,2373,1707
495,75849,-483,9792,4088,2969
496,83083,14686,11844,1415,1602
497,81276,19241,5422,2378,1889
498,36908,10422,4824,4248,1525
499,74048,4700,13098,777,2540
500,14256,19254,10171,2477,2142
501,107025,693,3451,2359,1378
502,107343,-4233,1628,3536,2694
503,-10873,13428,10821,3871,4789
504,98251,9818,8778,6421,2536
505,61163,21715,4696,6429,3903
506,98279,22605,12622,5213,2305
507,81824,-3451,4674,6226,1127
508,18664,4956,4929,2682,3639
509,36795,1140,3765,5175,3583
510,101729,5837,5369,1670,2341
511,16079,-1284,13972,989,2865
512,64225,24181,9307,3025,1273
513,4259,24878,5956,1682,3330
514,6571,-519,11195,4979,3450
515,31119,19282,1692,4758,503
516,-11991,1548,4162,2988,2825
517,90210,13677,2105,2376,3482
518,41829,-163,4008,5808,4263
519,18230,2758,3161,2962,187
520,91364,5900,9345,5958,1258
521,36049,18177,14715,2130,4373
522,81762,19022,4699,5800,2957
523,103273,2993,14577,787,1481
524,99466,17391,13602,6453,4781
525,99053,542,4786,4782,2164
526,75018,20476,10256,2407,2474
527,12795,22660,5200,1661,417
528,93812,17740,2913,629,1602
529,65411,21585,10408,6837,2142
530,19191,19817,6520,2863,4698
531,-7547,9828,11593,6483,2122
532,100848,18764,2772,643,218
533,94165,11052,11152,515,809
534,29993,-2615,3780,744,3657
535,90780,9308,14891,1426,4240
536,25706,15652,13996,3678,4509
537,71434,-4329,8423,2676,3350
538,30799,-4837,13938,5502,517
539,99586,3656,3871,1386,2703
540,40964,6234,14234,840,3954
541,77379,15976,1660,2551,1201
542,89987,-205,7242,3898,4521
543,41926,5634,11827,6029,3528
544,-16199,-202,11521,4450,2361
545,20144,17420,13146,805,4269
546,74478,13739,11642,1407,3734
547,92364,17271,2132,3154,608
548,62819,23854,1699,4292,2479
549,-1363,24300,8470,4542,3264
550,24621,19345,11230,1871,787
551,27431,5749,7297,820,4852
552,79937,827,13839,5154,1392
553,36172,20121,8812,4559,4005
554,5437,-281,13692,5800,3175
555,119221,23411,5557,6005,3309
556,3119,-4407,3179,6237,424
557,48835,16223,12030,1631,2093
558,115875,2394,10065,3078,4076
559,40805,9056,9275,4542,4912
560,-1799,23380,2422,3867,2870
561,8634,21035,11867,1317,4472
562,66821,14877,4180,5790,2683
563,25775,22177,5316,511,3657
564,106546,17548,13167,694,3687
565,94090,5636,7696,3037,251
566,54676,14056,10583,3342,1054
567,-13202,15584,12410,2729,4454
568,57160,-4984,13399,3509,2471
569,57751,-1809,1614,5251,1291
570,20888,-4608,14869,6517,787
571,29047,20000,12163,2577,409
572,89640,1272,12757,6215,1602
573,82614,11955,12768,4367,3227
574,25955,-1369,5570,5715,4668
575,113054,1172,1270,5373,3467
576,101298,4312,13258,943,3495
577,65490,18561,3468,797,913
578,19265,19817,10582,5403,945
579,26313,15281,12546,6356,1264
580,24350,23671,13327,1344,4862
581,89168,19507,14281,1515,1867
582,7924,13663,4607,1884,454
583,62593,20364,11775,1897,1972
584,97490,18835,13265,1053,2124
585,-12688,3906,4075,2850,2917
586,10353,24430,13098,5016,3932
587,93744,22425,1289,1769,4375
588,-3808,12159,9120,1760,165
589,116504,23602,11672,684,4366
590,76548,18253,7614,5063,4190
591,78991,13631,4252,2910,2621
592,58711,18472,8415,5902,2681
593,-13226,11462,7771,6172,1490
594,95107,3080,1278,4931,1230
595,52427,2099,12116,2709,2586
596,67513,15310,1580,6093,934
597,44014,20431,5958,4172,326
598,35256,18724,9445,6655,3615
599,78743,9916,5276,6043,4637
600,71190,2083,8997,5183,2543
601,31715,17614,5776,2381,827
602,-12534,21724,1824,4796,3786
603,-2363,4223,4832,1021,3722
604,110424,-60,9891,2387,1136
605,48745,14655,6445,3052,1932
606,16317,23152,2380,4309,2840
607,114150,23758,13088,6307,592
608,-16457,-1544,10865,5383,1648
609,102790,2788,11919,4655,1243
610,31052,23082,7534,5173,4057
611,2064,19983,14926,4916,3507
612,52287,19034,4156,6054,739
613,60442,-2289,12580,3979,272
614,100550,6280,5307,6633,4454
615,-5575,13052,6634,5518,4059
616,31481,11531,9575,1909,616
617,57347,17804,6810,2194,622
618,52317,23903,9533,5164,2017
619,30530,7089,6934,5697,2986
620,61099,5142,11179,1026,2264
621,5888,11749,13251,3160,2029
622,45836,10587,14131,2672,4045
623,90478,4866,4109,5466,2309
624,28990,-469,5082,779,3883
625,66544,7686,14822,3464,2690
626,43627,330,13707,4477,4176
627,108345,510,11990,3169,1193
628,52843,22122,4240,3393,3980
629,9251,20138,11180,6488,2594
630,54418,23138,7028,2251,2679
631,32620,22065,12606,4481,2588
632,-9960,24956,2849,5269,2885
633,117041,3964,9497,5747,2858
634,-6838,1493,12805,2861,1674
635,45435,21613,3749,4927,2473
636,98504,22999,14156,5769,4090
637,54667,5759,7680,6635,4945
638,108658,439,10327,6073,1193
639,-14963,9473,14722,4631,1289
640,40526,4765,1205,2208,2789
641,67914,23270,8352,6039,4195
642,72162,8279,5591,6849,1975
643,39090,1511,4450,3186,3506
644,113523,6483,8214,3395,1887
645,45560,18888,4811,5975,4032
646,117034,12630,12814,5035,1707
647,69552,23295,12791,3276,3848
648,-3556,15223,11743,1619,148
649,20443,19935,6141,3488,3961
650,77229,24592,13500,4759,2280
651,92314,-2624,9501,4743,3146
652,4248,14393,3708,6937,2933
653,107521,22569,2991,694,1497
654,48008,20538,9463,1162,3926
655,40309,6824,12834,979,4674
656,23237,13211,13278,4718,931
657,106967,1979,11014,1923,2797
658,-11896,21189,4273,5560,4877
659,63230,4832,5538,3208,2835
660,70266,21792,13541,3675,181
661,14980,7504,9712,6374,186
662,54990,19953,10168,6081,2163
663,-10446,23790,4722,4314,921
664,71049,15669,4551,2514,262
665,28167,1910,13297,4289,3839
666,47238,19945,11965,5305,2497
667,-2962,9089,11744,2943,2032
668,115343,-2804,3832,1411,2828
669,7397,15131,13099,5956,3635
670,54491,20227,6679,3713,3546
671,9602,978,7579,2864,2890
672,34471,16991,14422,6330,2807
673,77081,12153,1152,4129,4033
674,3116,21997,6754,6419,3485
675,-13326,-4220,12156,6175,1022
676,-14554,4908,12108,3972,2275
677,104809,1303,3800,1180,1682
678,760,9686,6310,5929,664
679,-18037,-1017,10944,5151,3358
680,88281,4503,3610,1109,2697
681,-14823,22935,13067,2656,2600
682,-8840,24921,2104,4366,4666
683,82876,20098,11728,871,1087
684,-12457,11905,14182,1115,3736
685,87211,8070,14399,6510,323
686,19278,21896,8361,2753,450
687,114395,20511,5199,5442,2028
688,32105,18953,4854,4638,448
689,56151,21806,8263,1364,4377
690,46968,7232,12686,1768,4832
691,43830,17168,2914,5974,1117
692,53967,-417,8365,1284,2326
693,119402,946,4072,5071,4967
694,-11389,16325,10198,4678,4224
695,-6128,17651,1406,5729,2519
696,29455,11377,14689,2737,1993
697,14930,2128,1166,4554,3140
698,52022,6889,1508,5395,2168
699,42714,22413,2661,1435,1225
700,104906,7275,4664,4480,3217
701,88722,-2539,4489,6894,4261
702,46704,9291,14050,2838,4142
703,-19585,9036,1680,6264,4533
704,56441,6435,3524,825,2270
705,91736,22935,3120,2034,546
706,50779,-4315,6260,3980,2758
707,68444,13544,13869,4361,3462
708,84448,18415,5357,2485,2818
709,-10112,23564,2363,6560,3583
710,104790,7258,10523,5432,3044
711,38765,21143,3292,5103,4476
712,-4065,16725,2538,3278,695
713,53002,10990,4408,6715,2086
714,60631,11422,8742,1770,2850
715,-18680,5736,9752,1140,1174
716,26032,-125,10291,6474,4069
717,57763,12640,2903,5203,4405
718,18002,6182,1174,6554,4321
719,18912,19081,11348,4578,4687
720,-19448,-2804,3230,5161,3680
721,140,23044,5287,1867,3107
722,65591,2165,5160,4542,1069
723,13367,22284,13112,6697,680
724,4061,10997,8106,6349,2924
725,76590,9215,10689,3075,4101
726,22124,-4699,13046,4103,1311
727,113054,18911,4171,2081,329
728,96322,17765,2567,2486,4384
729,86134,12030,2151,2740,3285
730,15765,24334,8619,4466,601
731,62606,9571,7033,2605,2232
732,76422,4951,9560,628,148
733,89910,23927,5946,6468,3666
734,34681,20173,9234,5301,3155
735,42349,20237,2907,4496,788
736,80063,15714,4490,1351,486
737,43474,20944,3535,4603,1069
738,2592,5773,5173,2576,3560
739,92196,18387,12065,5731,1105
740,3618,23444,11016,3494,3152
741,31632,11140,2293,4244,3517
742,-10471,14921,5769,6774,2402
743,102164,8057,5796,6831,2383
744,4154,7500,14046,6294,1707
745,12882,15942,7871,3256,4466
746,24917,17963,12578,6094,222
747,62488,19858,3972,6855,1380
748,-4299,10921,4922,2144,3827
749,48225,6870,5997,4871,358
750,99278,21062,8032,3644,1047
751,-17012,-918,1992,6298,624
752,15919,8718,9112,6391,987
753,-10987,15567,6287,742,307
754,114646,24739,11578,4585,3482
755,-12162,20036,3240,670,2894
756,11368,5517,2476,1152,248
757,12228,-1246,7426,6528,537
758,26097,22044,12599,6831,2302
759,109802,-3276,1389,4012,3849
760,18333,-3624,1999,5705,3261
761,-15565,22319,13812,1999,4001
762,18418,3706,2855,2599,4553
763,37955,3894,9125,2658,3345
764,39507,13037,14794,2472,4651
765,31033,13450,9850,4425,2923
766,52972,11406,3763,5662,4824
767,82012,13844,4663,2758,3370
768,27219,24725,5986,4539,585
769,12326,926,2481,2535,299
770,92626,1251,8256,3771,4566
771,111197,4496,4731,1357,2082
772,46735,18679,8262,4323,1571
773,84396,-1700,1451,1549,4443
774,-3625,24806,11667,4490,4983
775,113783,17663,12414,798,2411
776,-10818,3553,10729,1423,3473
777,73177,18737,4093,4732,2178
778,75066,-1273,1882,5639,1621
779,104401,17656,5408,4806,704
780,68148,17379,5068,3299,3948
781,83806,20860,14127,6170,3442
782,2144,11898,11758,5375,1517
783,100270,11832,4277,5826,4697
784,113637,1019,9566,4562,3975
785,68909,10463,13738,4545,3033
786,110661,16727,12889,2302,648
787,13799,5047,8951,3213,938
788,14510,24545,12254,5661,3915
789,67919,19417,5690,5006,947
790,93043,6754,12442,3353,4809
791,33242,-2480,14521,3157,4607
792,26546,-1919,5595,5022,4873
793,49939,-3572,5559,3846,4354
794,101265,-1033,8291,1971,4568
795,-15103,1445,9160,3449,2372
796,111235,9566,1112,1441,3420
797,32540,9042,6131,2407,2658
798,10030,20498,4197,5337,4798
799,35313,6329,11570,5988,4411
800,108070,-2841,11116,1743,2096
801,9870,132,1139,6196,3773
802,96565,13931,2424,5851,1664
803,104703,14363,3949,4923,4118
804,37255,9933,4168,1966,1940
805,72407,5473,9708,6695,3391
806,97952,14033,11808,4457,2987
807,89396,19889,7043,2466,826
808,3674,5805,7989,875,1344
809,117662,-1917,8236,762,3560
810,20426,21832,7261,4862,3818
811,29584,12421,1887,3888,1165
812,53251,8944,4104,3895,4871
813,49353,14873,14629,2444,382
814,75029,2604,1049,2393,1181
815,62990,18928,4951,6497,3985
816,-15400,10379,4560,4134,2981
817,88286,14018,1018,2152,2684
818,13762,-1017,5821,6040,3070
819,99006,-3222,7340,4641,1252
820,118742,19286,9058,4392,3597
821,-2659,110,10665,1099,1047
822,75140,16573,13253,5315,4860
